index,is_in_good_operators
0,True
1,False
2,True
3,False
4,False
5,False
6,False
7,False
8,False
9,False
10,False
11,False
12,False
13,False
14,False
15,False
16,True
17,False
18,False
19,False
20,False
21,False
22,False
23,True
24,False
25,False
26,True
27,False
28,False
29,False
30,False
31,False
32,True
33,False
34,False
35,False
36,False
37,False
38,False
39,False
40,False
41,False
42,False
43,True
44,False
45,False
46,False
47,False
48,True
49,True
50,False
51,False
52,False
53,False
54,True
55,True
56,False
57,False
58,False
59,False
60,True
61,True
62,True
63,False
64,False
65,False
66,False
67,False
68,False
69,False
70,False
71,False
72,False
73,False
74,False
75,True
76,True
77,False
78,False
79,False
80,False
81,True
82,True
83,False
