source,destination
61,162
52,104
15,30
61,171
4,9
58,129
25,50
5,10
12,25
59,146
65,180
57,121
22,44
11,23
29,59
75,200
71,193
60,156
50,100
13,26
61,164
19,39
72,194
61,173
3,6
18,37
36,73
59,139
57,114
2,4
20,40
9,19
26,53
57,123
62,174
68,187
10,20
43,87
60,158
6,13
61,166
27,54
16,33
34,69
69,188
37,74
0,0
57,116
66,183
54,108
57,125
23,47
41,83
60,151
60,160
44,88
7,14
61,168
67,184
73,197
30,61
48,97
57,118
14,28
32,64
21,43
74,198
1,3
63,177
60,153
42,84
55,111
64,178
61,170
39,78
28,57
46,93
70,191
49,98
58,131
12,24
57,120
59,148
35,71
53,107
60,155
56,112
61,163
19,38
61,172
5,11
58,133
65,181
26,52
57,122
59,141
33,67
68,186
75,201
60,157
17,34
50,101
61,165
72,195
34,68
51,102
40,81
3,7
58,126
24,48
57,115
58,135
66,182
59,143
41,82
60,150
47,95
10,21
61,167
31,62
38,77
73,196
48,96
4,8
37,75
58,128
58,137
57,117
21,42
1,2
45,91
59,145
8,17
55,110
11,22
29,58
44,89
71,192
28,56
46,92
52,105
15,31
58,130
18,36
36,72
25,51
32,65
59,138
59,147
35,70
53,106
9,18
42,85
22,45
64,179
43,86
6,12
39,79
13,27
16,32
49,99
58,132
59,140
33,66
59,149
2,5
20,41
57,124
62,175
23,46
56,113
60,159
40,80
27,55
69,189
58,134
30,60
59,142
0,1
47,94
54,109
17,35
63,176
60,152
38,76
60,161
51,103
7,15
61,169
67,185
58,127
24,49
58,136
70,190
59,144
45,90
8,16
57,119
14,29
74,199
60,154
31,63
