source,destination
38,87
15,30
4,9
25,50
5,10
39,97
45,147
12,25
39,106
22,44
40,114
11,23
29,59
40,123
38,80
13,26
46,148
19,39
3,6
18,37
36,73
39,99
2,4
20,40
9,19
26,53
41,136
40,116
43,142
10,20
50,157
6,13
38,82
27,54
16,33
34,69
39,92
37,74
0,0
39,101
40,109
41,138
40,118
23,47
7,14
48,152
30,61
39,94
39,103
14,28
32,64
41,131
21,43
40,111
1,3
40,120
44,145
28,57
38,89
39,96
45,146
12,24
39,105
41,124
41,133
40,113
35,71
40,122
42,141
19,38
38,91
49,155
5,11
39,98
41,126
26,52
33,67
40,115
41,135
50,156
17,34
34,68
38,84
3,7
24,48
41,128
40,108
41,137
47,150
43,143
10,21
31,62
38,77
51,159
38,86
4,8
37,75
41,130
21,42
1,2
41,139
8,17
44,144
11,22
29,58
38,79
28,56
38,88
48,153
15,31
18,36
36,72
25,51
32,65
41,132
39,107
35,70
42,140
9,18
22,45
6,12
38,81
13,27
46,149
38,90
49,154
16,32
41,125
33,66
39,100
41,134
2,5
20,41
40,117
23,46
38,83
27,55
30,60
39,93
41,127
0,1
39,102
40,110
17,35
40,119
38,76
51,158
7,15
38,85
24,49
39,95
41,129
39,104
8,16
47,151
14,29
40,112
40,121
31,63
38,78
