source,destination
15,30
4,9
25,50
5,10
12,25
36,89
32,67
22,44
11,23
29,59
13,26
19,39
3,6
18,37
34,85
2,4
20,40
37,90
9,19
26,53
32,69
33,77
10,20
6,13
27,54
16,33
0,0
32,71
23,47
33,79
7,14
30,61
14,28
32,64
21,43
1,3
32,73
33,81
35,87
28,57
12,24
32,66
33,74
33,83
19,38
5,11
26,52
32,68
33,76
17,34
3,7
24,48
32,70
33,78
10,21
31,62
4,8
21,42
1,2
32,72
36,88
8,17
33,80
11,22
29,58
28,56
15,31
18,36
25,51
32,65
34,84
9,18
33,82
22,45
6,12
13,27
16,32
2,5
20,41
33,75
37,91
23,46
27,55
30,60
0,1
17,35
35,86
7,15
24,49
8,16
14,29
31,63
