index,is_in_good_operators
0,False
1,False
2,False
3,False
4,False
5,True
6,False
7,False
8,False
9,False
10,False
11,True
12,False
13,False
14,False
15,False
16,True
17,False
18,False
19,True
20,False
21,False
22,False
23,False
24,False
25,False
26,False
27,False
28,False
29,False
30,False
31,False
32,True
33,False
34,False
35,False
36,False
37,False
38,False
39,False
40,False
41,False
42,False
43,False
44,False
45,False
46,False
47,False
48,False
49,False
50,False
51,False
52,False
53,False
54,False
55,False
56,False
57,False
58,False
59,False
60,False
61,False
62,False
63,False
64,False
65,False
66,False
67,False
68,False
69,False
70,False
71,False
72,False
73,False
74,False
75,False
76,False
77,False
78,False
79,False
80,False
81,True
82,False
83,False
84,False
85,False
86,True
87,False
88,False
89,False
90,False
91,True
92,False
93,False
94,False
95,False
96,False
97,False
98,False
99,False
100,False
101,True
102,False
103,True
104,False
105,False
106,False
107,False
108,False
109,False
110,False
111,False
112,False
113,False
114,False
115,False
116,False
117,False
118,False
119,False
120,False
121,False
122,False
123,False
124,False
125,False
126,False
127,False
128,False
129,False
130,False
131,False
132,False
133,False
134,False
135,False
136,False
137,False
138,False
139,False
140,True
141,True
142,True
143,True
144,True
145,True
146,False
147,False
148,True
149,False
150,False
151,True
152,False
153,False
154,False
155,False
156,False
157,False
158,False
159,False
160,False
161,False
162,False
163,True
164,False
165,False
166,True
167,False
168,False
169,False
170,False
171,False
172,False
173,True
174,True
175,True
176,False
177,False
178,False
179,False
180,False
181,False
182,False
183,False
184,False
185,False
186,False
187,False
188,False
189,False
190,False
