index,is_in_good_operators
0,True
1,False
2,True
3,True
4,False
5,True
6,True
7,False
8,False
9,True
10,False
11,False
12,False
13,False
14,False
15,False
16,False
17,True
18,False
19,False
20,False
21,False
22,False
23,False
24,False
25,True
26,False
27,False
28,False
29,False
30,False
31,True
32,False
33,False
34,False
35,True
36,True
37,True
38,False
39,True
40,False
41,True
42,True
43,False
44,False
45,False
46,False
47,True
48,True
49,False
50,False
51,False
52,True
53,False
54,True
55,False
56,True
57,False
58,False
59,False
60,False
61,False
62,False
63,True
64,False
65,False
66,False
67,False
68,True
69,True
70,True
71,True
72,True
73,True
74,False
75,False
76,False
77,False
78,True
79,False
80,False
81,False
82,False
83,False
84,False
85,True
86,False
87,True
88,False
89,False
90,False
91,False
92,False
93,True
94,False
95,False
96,False
97,True
98,False
99,False
100,False
