0:calibrate satellite0 instrument0 groundstation0
1:calibrate satellite1 instrument1 star4
2:switch_off instrument0 satellite0
3:switch_off instrument1 satellite1
4:switch_on instrument0 satellite0
5:switch_on instrument1 satellite1
6:take_image satellite0 groundstation0 instrument0 infrared1
7:take_image satellite0 groundstation0 instrument0 thermograph0
8:take_image satellite0 groundstation1 instrument0 infrared1
9:take_image satellite0 groundstation1 instrument0 thermograph0
10:take_image satellite0 groundstation2 instrument0 infrared1
11:take_image satellite0 groundstation2 instrument0 thermograph0
12:take_image satellite0 groundstation3 instrument0 infrared1
13:take_image satellite0 groundstation3 instrument0 thermograph0
14:take_image satellite0 phenomenon7 instrument0 infrared1
15:take_image satellite0 phenomenon7 instrument0 thermograph0
16:take_image satellite0 planet5 instrument0 infrared1
17:take_image satellite0 planet5 instrument0 thermograph0
18:take_image satellite0 planet8 instrument0 infrared1
19:take_image satellite0 planet8 instrument0 thermograph0
20:take_image satellite0 star4 instrument0 infrared1
21:take_image satellite0 star4 instrument0 thermograph0
22:take_image satellite0 star6 instrument0 infrared1
23:take_image satellite0 star6 instrument0 thermograph0
24:take_image satellite1 groundstation0 instrument1 infrared1
25:take_image satellite1 groundstation1 instrument1 infrared1
26:take_image satellite1 groundstation2 instrument1 infrared1
27:take_image satellite1 groundstation3 instrument1 infrared1
28:take_image satellite1 phenomenon7 instrument1 infrared1
29:take_image satellite1 planet5 instrument1 infrared1
30:take_image satellite1 planet8 instrument1 infrared1
31:take_image satellite1 star4 instrument1 infrared1
32:take_image satellite1 star6 instrument1 infrared1
33:turn_to satellite0 groundstation0 groundstation1
34:turn_to satellite0 groundstation0 groundstation2
35:turn_to satellite0 groundstation0 groundstation3
36:turn_to satellite0 groundstation0 phenomenon7
37:turn_to satellite0 groundstation0 planet5
38:turn_to satellite0 groundstation0 planet8
39:turn_to satellite0 groundstation0 star4
40:turn_to satellite0 groundstation0 star6
41:turn_to satellite0 groundstation1 groundstation0
42:turn_to satellite0 groundstation1 groundstation2
43:turn_to satellite0 groundstation1 groundstation3
44:turn_to satellite0 groundstation1 phenomenon7
45:turn_to satellite0 groundstation1 planet5
46:turn_to satellite0 groundstation1 planet8
47:turn_to satellite0 groundstation1 star4
48:turn_to satellite0 groundstation1 star6
49:turn_to satellite0 groundstation2 groundstation0
50:turn_to satellite0 groundstation2 groundstation1
51:turn_to satellite0 groundstation2 groundstation3
52:turn_to satellite0 groundstation2 phenomenon7
53:turn_to satellite0 groundstation2 planet5
54:turn_to satellite0 groundstation2 planet8
55:turn_to satellite0 groundstation2 star4
56:turn_to satellite0 groundstation2 star6
57:turn_to satellite0 groundstation3 groundstation0
58:turn_to satellite0 groundstation3 groundstation1
59:turn_to satellite0 groundstation3 groundstation2
60:turn_to satellite0 groundstation3 phenomenon7
61:turn_to satellite0 groundstation3 planet5
62:turn_to satellite0 groundstation3 planet8
63:turn_to satellite0 groundstation3 star4
64:turn_to satellite0 groundstation3 star6
65:turn_to satellite0 phenomenon7 groundstation0
66:turn_to satellite0 phenomenon7 groundstation1
67:turn_to satellite0 phenomenon7 groundstation2
68:turn_to satellite0 phenomenon7 groundstation3
69:turn_to satellite0 phenomenon7 planet5
70:turn_to satellite0 phenomenon7 planet8
71:turn_to satellite0 phenomenon7 star4
72:turn_to satellite0 phenomenon7 star6
73:turn_to satellite0 planet5 groundstation0
74:turn_to satellite0 planet5 groundstation1
75:turn_to satellite0 planet5 groundstation2
76:turn_to satellite0 planet5 groundstation3
77:turn_to satellite0 planet5 phenomenon7
78:turn_to satellite0 planet5 planet8
79:turn_to satellite0 planet5 star4
80:turn_to satellite0 planet5 star6
81:turn_to satellite0 planet8 groundstation0
82:turn_to satellite0 planet8 groundstation1
83:turn_to satellite0 planet8 groundstation2
84:turn_to satellite0 planet8 groundstation3
85:turn_to satellite0 planet8 phenomenon7
86:turn_to satellite0 planet8 planet5
87:turn_to satellite0 planet8 star4
88:turn_to satellite0 planet8 star6
89:turn_to satellite0 star4 groundstation0
90:turn_to satellite0 star4 groundstation1
91:turn_to satellite0 star4 groundstation2
92:turn_to satellite0 star4 groundstation3
