index,is_in_good_operators
0,True
1,False
2,False
3,True
4,False
5,False
6,False
7,False
8,True
9,False
10,False
11,True
12,False
13,False
14,False
15,False
16,False
17,False
18,False
19,False
20,False
21,False
22,False
23,False
24,True
25,False
26,False
27,True
28,False
29,False
30,False
31,True
32,False
33,False
34,False
35,False
36,True
37,False
38,False
39,False
40,False
41,False
42,False
43,False
44,False
45,False
46,False
47,False
48,False
49,False
50,False
51,False
52,True
53,False
54,False
55,True
56,False
57,False
58,False
59,True
60,False
61,False
62,False
63,False
64,True
65,False
66,False
67,False
68,False
69,False
70,True
71,False
72,False
73,False
74,False
75,False
76,False
77,False
78,False
79,False
80,False
81,False
82,False
83,False
84,False
85,False
86,False
87,False
88,False
89,False
90,False
91,False
92,False
93,False
94,False
95,False
96,False
97,False
98,True
99,False
100,False
101,False
102,True
103,True
104,False
105,True
106,True
107,False
108,False
109,False
110,True
111,True
112,False
113,True
114,True
115,False
116,False
117,False
118,True
119,True
120,False
121,True
122,False
123,False
124,False
125,False
126,False
127,False
128,False
129,False
130,True
131,False
132,False
133,False
134,True
135,True
136,True
137,False
138,False
139,False
140,False
141,False
142,False
143,False
144,False
145,False
146,False
147,False
148,False
149,False
150,False
151,False
152,False
153,False
154,False
155,False
156,False
157,False
158,False
159,False
160,False
161,True
162,False
163,False
164,False
165,False
166,False
167,False
168,False
169,False
170,False
171,False
172,True
173,False
174,True
175,True
176,False
177,True
178,False
179,False
180,True
181,False
182,True
183,True
184,False
185,True
186,False
187,False
188,True
189,False
190,True
191,True
192,False
193,True
194,False
195,False
196,False
197,False
198,False
199,False
200,False
201,False
202,False
203,False
204,True
205,False
206,True
207,True
208,True
209,False
