source,destination
82,264
52,104
15,30
59,119
4,9
90,280
25,50
80,202
5,10
81,222
86,273
12,25
79,179
81,231
89,278
81,240
77,154
79,188
22,44
66,133
11,23
29,59
82,248
97,294
82,257
78,171
50,100
93,287
13,26
19,39
67,134
84,269
73,147
3,6
18,37
36,73
81,224
87,274
57,114
79,181
2,4
20,40
81,233
9,19
26,53
74,148
80,216
78,164
63,127
10,20
43,87
82,250
6,13
78,173
91,283
94,288
64,128
27,54
71,143
16,33
34,69
37,74
70,141
0,0
81,226
98,297
81,235
54,108
80,209
78,157
23,47
41,83
80,218
78,166
82,255
92,284
44,88
62,124
7,14
58,117
78,175
61,122
96,293
30,61
48,97
81,228
99,298
69,138
14,28
32,64
65,131
21,43
1,3
80,211
78,159
82,245
68,136
89,279
42,84
75,151
78,168
55,111
80,220
79,197
78,177
85,271
59,118
76,152
39,78
72,145
28,57
46,93
49,98
12,24
80,204
66,132
83,267
80,213
78,161
35,71
53,107
81,242
79,190
78,170
56,112
79,199
19,38
82,259
73,146
90,281
60,121
5,11
26,52
77,155
80,206
33,67
79,183
78,163
80,215
97,295
79,192
17,34
50,101
78,172
82,252
71,142
82,261
34,68
51,102
88,277
40,81
3,7
24,48
57,115
80,208
78,156
41,82
81,237
79,185
47,95
78,165
10,21
80,217
79,194
78,174
95,291
31,62
64,129
81,230
38,77
82,254
82,263
96,292
48,96
4,8
37,75
86,272
80,201
21,42
1,2
45,91
78,158
8,17
79,178
80,210
79,187
78,167
80,219
55,110
81,239
11,22
29,58
44,89
62,125
79,196
82,247
82,256
93,286
28,56
46,92
82,265
52,105
15,31
84,268
18,36
36,72
69,139
25,51
32,65
80,203
81,223
81,232
79,180
78,160
35,70
53,106
9,18
42,85
79,189
22,45
80,212
80,221
79,198
81,241
82,249
63,126
91,282
43,86
76,153
6,12
39,79
82,258
13,27
60,120
16,32
49,99
67,135
98,296
70,140
80,205
33,66
81,225
87,275
81,234
79,182
2,5
20,41
78,162
80,214
79,191
81,243
23,46
56,113
74,149
82,251
82,260
88,276
40,80
58,116
94,289
27,55
30,60
81,227
0,1
80,207
95,290
81,236
79,184
47,94
65,130
54,109
79,193
17,35
82,244
82,253
75,150
85,270
38,76
92,285
82,262
51,103
78,176
7,15
72,144
61,123
24,49
80,200
81,229
45,90
99,299
8,16
81,238
14,29
79,186
79,195
82,246
83,266
68,137
31,63
78,169
