source,destination,type_pre_eff,type_eff_eff,label
14,23,1,0,0
8,23,1,1,0
9,20,1,1,0
14,20,1,0,0
5,19,1,1,1
13,19,1,0,1
13,18,1,0,0
6,18,1,1,0
12,17,1,0,0
4,17,1,1,0
11,16,1,0,0
0,16,1,1,0
1,15,1,1,0
11,15,1,0,0
8,10,1,1,0
10,8,1,1,0
10,9,1,1,0
9,10,1,1,0
7,5,1,1,1
5,7,1,1,1
6,7,1,1,0
7,6,1,1,0
4,3,1,1,0
3,4,1,1,0
2,0,1,1,0
0,2,1,1,0
2,1,1,1,0
1,2,1,1,0
10,23,1,1,0
23,8,0,1,0
23,10,0,1,0
20,9,0,1,0
20,10,0,1,0
10,20,1,1,0
19,5,0,1,1
19,7,0,1,1
7,19,1,1,1
18,6,0,1,0
18,7,0,1,0
7,18,1,1,0
3,17,1,1,0
17,4,0,1,0
17,3,0,1,0
2,16,1,1,0
16,2,0,1,0
16,0,0,1,0
2,15,1,1,0
15,2,0,1,0
15,1,0,1,0
20,22,1,0,0
9,22,1,0,0
14,22,1,0,0
14,25,1,0,0
23,25,1,0,0
8,25,1,0,0
20,25,1,0,0
9,25,1,0,0
14,24,1,0,0
23,24,1,0,0
8,24,1,0,0
20,24,1,0,0
9,24,1,0,0
20,21,1,0,0
14,21,1,0,0
9,21,1,0,0
5,22,1,0,1
13,22,1,0,1
19,22,1,0,1
18,22,1,0,0
6,22,1,0,0
13,25,1,0,1
5,25,1,0,1
19,25,1,0,1
18,25,1,0,0
6,25,1,0,0
5,24,1,0,1
19,24,1,0,1
13,24,1,0,1
18,24,1,0,0
6,24,1,0,0
13,21,1,0,1
5,21,1,0,1
19,21,1,0,1
18,21,1,0,0
6,21,1,0,0
4,25,1,0,0
17,25,1,0,0
12,25,1,0,0
17,24,1,0,0
4,24,1,0,0
12,24,1,0,0
0,22,1,0,0
16,22,1,0,0
11,22,1,0,0
11,25,1,0,0
1,25,1,0,0
15,25,1,0,0
1,24,1,0,0
11,24,1,0,0
15,24,1,0,0
11,21,1,0,0
16,21,1,0,0
0,21,1,0,0
