index,is_init,is_goal
0,False,False
1,True,False
2,False,False
3,False,False
4,False,False
5,True,False
6,False,False
7,True,False
8,False,False
9,True,False
10,False,False
11,True,False
12,False,False
13,True,False
14,False,False
15,False,False
16,True,False
17,False,False
18,True,False
19,False,False
20,True,False
21,False,False
22,True,False
23,False,False
24,True,False
25,False,False
26,True,False
27,False,False
28,True,False
29,False,True
30,True,False
31,False,False
32,True,False
33,False,False
34,True,False
35,False,False
36,True,False
37,False,False
38,True,False
39,False,False
40,True,False
41,False,False
42,True,False
43,False,True
44,True,False
45,False,False
46,True,False
47,False,True
48,True,False
49,True,False
50,False,False
51,True,False
52,False,False
53,False,False
54,True,False
55,False,False
56,True,False
57,False,False
58,True,False
59,False,False
60,True,False
61,False,False
62,True,False
63,False,False
64,True,False
65,False,False
66,True,False
67,False,False
68,True,False
69,False,False
70,True,False
71,False,False
72,True,False
73,False,False
74,True,False
75,False,False
76,True,False
77,False,False
78,True,False
79,False,False
80,True,False
81,False,False
82,True,False
