source,destination
52,104
15,30
59,119
4,9
72,146
92,250
72,155
25,50
5,10
74,183
12,25
73,163
82,230
93,251
73,172
22,44
66,133
11,23
29,59
75,200
76,207
50,100
13,26
83,231
19,39
89,244
67,134
72,148
3,6
18,37
36,73
72,157
74,176
74,185
57,114
73,165
2,4
20,40
90,245
9,19
26,53
75,193
77,220
75,202
63,127
10,20
43,87
76,209
6,13
80,225
87,240
64,128
27,54
71,143
16,33
34,69
72,150
37,74
70,141
0,0
74,178
88,241
74,187
73,167
54,108
75,195
23,47
41,83
78,221
44,88
62,124
7,14
58,117
61,122
72,152
30,61
48,97
76,205
74,180
73,160
81,228
85,235
69,138
14,28
32,64
65,131
21,43
1,3
75,197
68,136
42,84
55,111
59,118
39,78
72,145
76,216
28,57
46,93
79,224
49,98
74,182
12,24
73,162
82,229
75,190
66,132
75,199
35,71
53,107
86,238
56,112
19,38
89,243
76,218
74,175
60,121
5,11
74,184
93,252
26,52
75,192
33,67
77,219
75,201
84,234
17,34
50,101
87,239
76,211
71,142
34,68
51,102
40,81
3,7
91,248
74,177
24,48
57,115
74,186
75,194
41,82
73,169
75,203
47,95
10,21
80,226
76,204
31,62
64,129
38,77
76,213
48,96
4,8
37,75
74,179
92,249
72,154
74,188
21,42
1,2
45,91
75,196
8,17
73,171
78,222
55,110
11,22
29,58
44,89
62,125
76,206
76,215
28,56
46,92
52,105
15,31
85,236
72,147
74,181
18,36
36,72
69,139
25,51
32,65
72,156
75,189
73,164
75,198
35,70
53,106
9,18
42,85
73,173
22,45
63,126
76,208
43,86
6,12
39,79
76,217
13,27
83,232
74,174
60,120
16,32
49,99
67,135
72,149
72,158
70,140
75,191
33,66
73,166
84,233
2,5
20,41
90,246
23,46
56,113
76,210
40,80
58,116
91,247
27,55
72,151
30,60
73,159
0,1
81,227
88,242
73,168
47,94
65,130
54,109
17,35
38,76
76,212
51,103
7,15
72,144
61,123
24,49
72,153
79,223
73,161
45,90
8,16
73,170
14,29
68,137
31,63
86,237
76,214
