source,destination
15,30
4,9
41,113
45,129
39,88
41,122
25,50
5,10
12,25
44,127
40,105
22,44
11,23
29,59
52,143
48,136
13,26
19,39
39,81
41,115
3,6
18,37
36,73
39,90
42,123
40,98
2,4
20,40
40,107
9,19
26,53
46,132
10,20
6,13
49,137
41,108
27,54
16,33
34,69
39,83
53,146
39,92
37,74
0,0
40,100
43,126
23,47
7,14
41,110
39,85
30,61
40,93
40,102
14,28
32,64
21,43
1,3
51,141
39,78
28,57
39,87
47,134
40,95
12,24
40,104
35,71
19,38
39,80
45,130
39,89
5,11
41,117
40,97
40,106
26,52
33,67
52,144
17,34
34,68
39,82
3,7
39,91
41,119
24,48
40,99
43,125
50,140
10,21
31,62
38,77
39,84
4,8
37,75
41,112
41,121
40,101
21,42
1,2
8,17
11,22
29,58
48,135
28,56
39,86
15,31
41,114
40,94
18,36
36,72
40,103
25,51
32,65
44,128
35,70
9,18
22,45
46,131
6,12
39,79
13,27
16,32
41,116
40,96
53,145
42,124
33,66
2,5
20,41
23,46
49,138
41,109
27,55
41,118
30,60
0,1
50,139
17,35
38,76
7,15
41,111
41,120
24,49
47,133
8,16
14,29
51,142
31,63
