source,destination
80,175
52,104
15,30
59,119
80,184
4,9
90,216
79,161
86,209
25,50
79,170
5,10
12,25
89,214
77,154
22,44
66,133
11,23
29,59
93,223
50,100
13,26
81,197
19,39
80,177
84,205
67,134
73,147
3,6
18,37
36,73
79,163
87,210
57,114
2,4
20,40
9,19
26,53
91,219
74,148
63,127
10,20
43,87
6,13
81,199
64,128
80,179
27,54
71,143
16,33
34,69
79,165
37,74
70,141
0,0
54,108
78,157
23,47
41,83
92,220
44,88
62,124
7,14
58,117
80,172
81,192
80,181
61,122
79,158
30,61
48,97
79,167
69,138
14,28
32,64
65,131
21,43
1,3
85,207
68,136
42,84
75,151
55,111
81,194
80,174
59,118
76,152
39,78
72,145
80,183
28,57
46,93
79,160
79,169
49,98
12,24
83,203
66,132
35,71
53,107
81,187
56,112
81,196
19,38
80,176
90,217
73,146
79,162
60,121
5,11
26,52
77,155
33,67
17,34
50,101
81,189
81,198
88,213
71,142
34,68
51,102
40,81
3,7
24,48
57,115
78,156
41,82
47,95
10,21
81,191
31,62
64,129
38,77
48,96
4,8
37,75
86,208
21,42
1,2
45,91
8,17
55,110
11,22
29,58
44,89
62,125
81,193
93,222
82,201
28,56
46,92
52,105
15,31
80,185
84,204
18,36
36,72
69,139
25,51
32,65
79,171
89,215
35,70
53,106
9,18
42,85
81,186
22,45
91,218
81,195
63,126
43,86
76,153
6,12
39,79
13,27
80,178
60,120
16,32
49,99
67,135
79,164
87,211
70,140
33,66
2,5
20,41
81,188
23,46
56,113
74,149
88,212
40,80
58,116
80,180
27,55
30,60
79,166
0,1
47,94
65,130
54,109
17,35
81,190
85,206
92,221
75,150
38,76
51,103
80,173
7,15
80,182
72,144
61,123
79,159
24,49
79,168
45,90
8,16
14,29
83,202
68,137
31,63
82,200
