source,destination
67,178
66,158
52,104
75,225
15,30
59,119
4,9
25,50
72,219
5,10
79,234
12,25
65,134
22,44
68,185
82,239
11,23
29,59
65,143
68,194
67,171
50,100
66,151
13,26
67,180
19,39
66,160
86,248
3,6
18,37
36,73
57,114
2,4
20,40
9,19
26,53
65,136
68,187
67,164
63,127
10,20
43,87
68,196
6,13
66,153
67,173
77,229
84,244
64,128
87,249
27,54
16,33
34,69
37,74
0,0
73,222
54,108
65,138
68,189
69,209
23,47
41,83
67,166
44,88
62,124
7,14
58,117
67,175
80,236
61,122
30,61
48,97
71,218
14,28
32,64
65,131
21,43
68,182
1,3
69,202
68,191
69,211
88,252
42,84
67,168
66,148
55,111
78,232
67,177
59,118
39,78
28,57
46,93
49,98
79,233
12,24
85,246
69,204
68,184
69,213
68,193
35,71
53,107
67,170
56,112
65,145
19,38
67,179
86,247
66,162
76,227
60,121
83,242
5,11
26,52
69,206
33,67
68,186
84,243
17,34
50,101
67,172
34,68
51,102
66,155
40,81
74,223
3,7
24,48
57,115
69,199
69,208
68,188
41,82
81,237
47,95
67,165
10,21
70,216
65,140
67,174
31,62
64,129
87,250
38,77
66,157
48,96
71,217
4,8
37,75
69,201
68,181
21,42
1,2
45,91
69,210
8,17
65,133
67,167
55,110
78,231
11,22
29,58
44,89
62,125
65,142
66,150
28,56
46,92
66,159
52,105
75,226
15,31
85,245
18,36
36,72
25,51
32,65
69,203
72,220
69,212
35,70
53,106
9,18
42,85
65,135
22,45
82,240
65,144
68,195
63,126
43,86
6,12
39,79
66,152
13,27
66,161
60,120
83,241
16,32
49,99
69,205
33,66
73,221
69,214
2,5
20,41
65,137
23,46
56,113
65,146
68,197
77,230
66,154
40,80
58,116
80,235
66,163
76,228
27,55
30,60
69,198
0,1
69,207
47,94
65,130
70,215
54,109
88,251
17,35
65,139
68,190
66,147
38,76
51,103
66,156
7,15
67,176
74,224
61,123
24,49
69,200
45,90
8,16
81,238
14,29
65,132
68,183
65,141
68,192
31,63
67,169
66,149
