0:calibrate rover0 camera1 objective0 waypoint1
1:calibrate rover0 camera2 objective0 waypoint1
2:calibrate rover0 camera4 objective0 waypoint1
3:calibrate rover1 camera0 objective0 waypoint1
4:calibrate rover1 camera3 objective0 waypoint1
5:communicate_image_data rover0 general objective0 colour waypoint0 waypoint1
6:communicate_image_data rover0 general objective0 high_res waypoint0 waypoint1
7:communicate_image_data rover0 general objective0 low_res waypoint0 waypoint1
8:communicate_image_data rover0 general objective1 colour waypoint0 waypoint1
9:communicate_image_data rover0 general objective1 high_res waypoint0 waypoint1
10:communicate_image_data rover0 general objective1 low_res waypoint0 waypoint1
11:communicate_image_data rover0 general objective2 colour waypoint0 waypoint1
12:communicate_image_data rover0 general objective2 high_res waypoint0 waypoint1
13:communicate_image_data rover0 general objective2 low_res waypoint0 waypoint1
14:communicate_image_data rover1 general objective0 colour waypoint0 waypoint1
15:communicate_image_data rover1 general objective0 high_res waypoint0 waypoint1
16:communicate_image_data rover1 general objective0 low_res waypoint0 waypoint1
17:communicate_image_data rover1 general objective1 colour waypoint0 waypoint1
18:communicate_image_data rover1 general objective1 high_res waypoint0 waypoint1
19:communicate_image_data rover1 general objective1 low_res waypoint0 waypoint1
20:communicate_image_data rover1 general objective2 colour waypoint0 waypoint1
21:communicate_image_data rover1 general objective2 high_res waypoint0 waypoint1
22:communicate_image_data rover1 general objective2 low_res waypoint0 waypoint1
23:communicate_rock_data rover0 general waypoint1 waypoint0 waypoint1
24:communicate_soil_data rover1 general waypoint0 waypoint0 waypoint1
25:drop rover0 rover0store
26:drop rover1 rover1store
27:navigate rover0 waypoint0 waypoint1
28:navigate rover0 waypoint1 waypoint0
29:navigate rover1 waypoint0 waypoint1
30:navigate rover1 waypoint1 waypoint0
31:sample_rock rover0 rover0store waypoint1
32:sample_soil rover1 rover1store waypoint0
33:take_image rover0 waypoint0 objective1 camera1 low_res
34:take_image rover0 waypoint0 objective1 camera2 colour
35:take_image rover0 waypoint0 objective1 camera2 high_res
36:take_image rover0 waypoint0 objective1 camera2 low_res
37:take_image rover0 waypoint0 objective1 camera4 colour
38:take_image rover0 waypoint0 objective2 camera1 low_res
39:take_image rover0 waypoint0 objective2 camera2 colour
40:take_image rover0 waypoint0 objective2 camera2 high_res
41:take_image rover0 waypoint0 objective2 camera2 low_res
42:take_image rover0 waypoint0 objective2 camera4 colour
43:take_image rover0 waypoint1 objective0 camera1 low_res
44:take_image rover0 waypoint1 objective0 camera2 colour
45:take_image rover0 waypoint1 objective0 camera2 high_res
46:take_image rover0 waypoint1 objective0 camera2 low_res
47:take_image rover0 waypoint1 objective0 camera4 colour
48:take_image rover1 waypoint0 objective1 camera0 colour
49:take_image rover1 waypoint0 objective1 camera0 low_res
50:take_image rover1 waypoint0 objective1 camera3 high_res
51:take_image rover1 waypoint0 objective2 camera0 colour
52:take_image rover1 waypoint0 objective2 camera0 low_res
53:take_image rover1 waypoint0 objective2 camera3 high_res
54:take_image rover1 waypoint1 objective0 camera0 colour
55:take_image rover1 waypoint1 objective0 camera0 low_res
56:take_image rover1 waypoint1 objective0 camera3 high_res
