source,destination
57,155
15,30
44,100
4,9
44,109
25,50
47,135
5,10
12,25
22,44
46,130
11,23
29,59
48,136
13,26
43,94
19,39
44,102
3,6
18,37
36,73
55,150
2,4
20,40
9,19
26,53
46,123
46,132
52,145
10,20
43,87
6,13
43,96
27,54
44,104
16,33
34,69
53,146
37,74
0,0
46,125
23,47
41,83
43,89
49,139
7,14
45,117
44,106
30,61
56,153
14,28
32,64
21,43
46,127
1,3
42,84
43,91
45,110
45,119
44,99
39,78
28,57
44,108
47,134
54,149
12,24
46,129
51,143
35,71
45,112
19,38
45,121
44,101
5,11
26,52
46,122
33,67
52,144
17,34
45,114
34,68
40,81
3,7
24,48
50,140
41,82
10,21
45,116
31,62
38,77
57,154
4,8
37,75
21,42
1,2
8,17
11,22
29,58
45,118
43,93
28,56
15,31
18,36
36,72
25,51
32,65
35,70
9,18
42,85
22,45
46,131
45,111
43,86
45,120
6,12
39,79
48,137
13,27
43,95
44,103
16,32
33,66
55,151
2,5
20,41
46,124
23,46
45,113
46,133
43,88
49,138
40,80
43,97
27,55
44,105
30,60
53,147
0,1
56,152
46,126
17,35
45,115
38,76
43,90
7,15
44,98
44,107
24,49
54,148
50,141
8,16
14,29
46,128
51,142
31,63
43,92
