source,destination,type_pre_eff,type_eff_eff,label
2,14,1,1,0
7,14,1,0,0
7,13,1,0,0
3,13,1,1,0
4,9,1,1,1
7,9,1,0,1
1,8,1,1,0
6,8,1,0,0
2,5,1,1,0
5,2,1,1,0
3,5,1,1,0
5,3,1,1,0
4,5,1,1,1
5,4,1,1,1
1,0,1,1,0
0,1,1,1,0
14,2,0,1,0
14,5,0,1,0
5,14,1,1,0
13,3,0,1,0
13,5,0,1,0
5,13,1,1,0
9,4,0,1,1
9,5,0,1,1
5,9,1,1,1
8,1,0,1,0
8,0,0,1,0
0,8,1,1,0
7,18,1,0,1
2,18,1,0,0
14,18,1,0,0
13,18,1,0,0
3,18,1,0,0
9,18,1,0,1
4,18,1,0,1
7,12,1,0,1
9,12,1,0,1
4,12,1,0,1
7,17,1,0,1
2,17,1,0,0
14,17,1,0,0
4,17,1,0,1
9,17,1,0,1
2,16,1,0,0
7,16,1,0,1
14,16,1,0,0
13,16,1,0,0
3,16,1,0,0
9,16,1,0,1
4,16,1,0,1
9,11,1,0,1
4,11,1,0,1
7,11,1,0,1
9,10,1,0,1
4,10,1,0,1
7,10,1,0,1
7,15,1,0,1
2,15,1,0,0
14,15,1,0,0
13,15,1,0,0
3,15,1,0,0
9,15,1,0,1
4,15,1,0,1
1,17,1,0,0
8,17,1,0,0
6,17,1,0,0
