0:calibrate satellite0 instrument0 groundstation0
1:calibrate satellite1 instrument1 star2
2:calibrate satellite2 instrument2 star4
3:switch_off instrument0 satellite0
4:switch_off instrument1 satellite1
5:switch_off instrument2 satellite2
6:switch_on instrument0 satellite0
7:switch_on instrument1 satellite1
8:switch_on instrument2 satellite2
9:take_image satellite0 groundstation0 instrument0 image1
10:take_image satellite0 groundstation3 instrument0 image1
11:take_image satellite0 phenomenon5 instrument0 image1
12:take_image satellite0 phenomenon6 instrument0 image1
13:take_image satellite0 star1 instrument0 image1
14:take_image satellite0 star2 instrument0 image1
15:take_image satellite0 star4 instrument0 image1
16:take_image satellite0 star7 instrument0 image1
17:take_image satellite1 groundstation0 instrument1 spectrograph4
18:take_image satellite1 groundstation3 instrument1 spectrograph4
19:take_image satellite1 phenomenon5 instrument1 spectrograph4
20:take_image satellite1 phenomenon6 instrument1 spectrograph4
21:take_image satellite1 star1 instrument1 spectrograph4
22:take_image satellite1 star2 instrument1 spectrograph4
23:take_image satellite1 star4 instrument1 spectrograph4
24:take_image satellite1 star7 instrument1 spectrograph4
25:take_image satellite2 groundstation0 instrument2 image1
26:take_image satellite2 groundstation0 instrument2 image3
27:take_image satellite2 groundstation0 instrument2 infrared2
28:take_image satellite2 groundstation0 instrument2 spectrograph0
29:take_image satellite2 groundstation3 instrument2 image1
30:take_image satellite2 groundstation3 instrument2 image3
31:take_image satellite2 groundstation3 instrument2 infrared2
32:take_image satellite2 groundstation3 instrument2 spectrograph0
33:take_image satellite2 phenomenon5 instrument2 image1
34:take_image satellite2 phenomenon5 instrument2 image3
35:take_image satellite2 phenomenon5 instrument2 infrared2
36:take_image satellite2 phenomenon5 instrument2 spectrograph0
37:take_image satellite2 phenomenon6 instrument2 image1
38:take_image satellite2 phenomenon6 instrument2 image3
39:take_image satellite2 phenomenon6 instrument2 infrared2
40:take_image satellite2 phenomenon6 instrument2 spectrograph0
41:take_image satellite2 star1 instrument2 image1
42:take_image satellite2 star1 instrument2 image3
43:take_image satellite2 star1 instrument2 infrared2
44:take_image satellite2 star1 instrument2 spectrograph0
