source,destination
52,104
15,30
4,9
58,129
25,50
62,154
5,10
12,25
59,146
57,121
22,44
11,23
29,59
50,100
69,168
13,26
19,39
3,6
18,37
36,73
59,139
57,114
2,4
20,40
9,19
26,53
57,123
67,164
10,20
43,87
6,13
27,54
16,33
34,69
37,74
0,0
63,157
57,116
54,108
57,125
23,47
41,83
60,151
44,88
7,14
70,171
30,61
48,97
71,172
57,118
14,28
32,64
21,43
1,3
42,84
61,152
55,111
39,78
28,57
46,93
65,161
49,98
58,131
12,24
68,166
57,120
59,148
35,71
53,107
56,112
19,38
66,162
62,155
5,11
58,133
26,52
57,122
59,141
33,67
17,34
50,101
69,169
34,68
51,102
40,81
3,7
58,126
63,156
24,48
57,115
58,135
59,143
41,82
60,150
47,95
67,165
10,21
70,170
31,62
38,77
48,96
4,8
37,75
58,128
58,137
57,117
21,42
1,2
45,91
59,145
8,17
64,159
55,110
11,22
29,58
44,89
28,56
46,92
65,160
52,105
15,31
58,130
18,36
36,72
25,51
32,65
59,138
59,147
35,70
53,106
9,18
42,85
61,153
22,45
43,86
6,12
39,79
13,27
16,32
49,99
58,132
68,167
59,140
33,66
59,149
2,5
20,41
57,124
23,46
56,113
40,80
66,163
27,55
58,134
30,60
59,142
0,1
47,94
54,109
17,35
38,76
51,103
7,15
58,127
24,49
58,136
59,144
45,90
64,158
8,16
71,173
57,119
14,29
31,63
