source,destination
15,30
93,187
11,23
29,59
50,100
103,264
103,273
3,6
100,204
90,181
100,213
43,87
64,128
102,249
0,0
78,157
103,259
58,117
103,268
61,122
79,158
105,296
108,301
100,208
14,28
32,64
100,217
75,151
72,145
28,57
46,93
102,244
93,186
49,98
102,253
89,179
60,121
100,203
100,212
17,34
102,239
102,248
57,115
104,285
78,156
96,192
104,294
10,21
31,62
105,295
92,185
100,207
45,91
28,56
46,92
102,243
102,252
104,280
104,289
42,85
63,126
39,79
13,27
60,120
16,32
100,202
101,237
56,113
74,149
95,190
102,238
102,247
27,55
30,60
104,284
104,293
92,184
24,49
101,223
101,232
45,90
59,119
104,279
104,288
12,25
77,154
13,26
73,147
101,227
101,236
9,19
26,53
74,148
6,13
27,54
104,283
70,141
88,177
23,47
41,83
114,314
44,88
62,124
101,222
101,231
55,111
59,118
76,152
104,278
12,24
73,146
91,182
101,226
5,11
26,52
87,175
40,81
41,82
114,313
101,221
37,75
8,17
55,110
11,22
29,58
103,263
103,272
69,139
25,51
90,180
22,45
43,86
84,169
87,174
113,312
103,258
110,306
40,80
58,116
103,267
98,197
100,216
54,109
75,150
51,103
7,15
72,144
8,16
86,173
68,137
89,178
103,262
103,271
4,9
25,50
100,211
22,44
83,167
18,37
36,73
102,256
57,114
10,20
103,257
103,266
97,195
71,143
100,206
100,215
54,108
7,14
102,242
85,171
102,251
65,131
21,43
68,136
86,172
42,84
112,310
103,261
39,78
82,165
100,201
100,210
35,71
53,107
109,304
56,112
102,246
102,255
104,292
50,101
71,142
3,7
24,48
100,205
100,214
64,129
38,77
102,241
85,170
111,308
102,250
21,42
104,287
112,309
99,199
52,105
100,200
108,302
32,65
101,235
35,70
53,106
9,18
6,12
102,245
49,99
67,135
102,254
104,282
70,140
88,176
104,291
2,5
20,41
23,46
81,163
101,230
17,35
38,76
102,240
111,307
104,277
104,286
96,193
99,198
31,63
52,104
101,225
5,10
101,234
66,133
19,39
67,134
104,281
104,290
2,4
20,40
63,127
80,161
16,33
34,69
101,220
81,162
107,300
37,74
101,229
95,191
104,276
30,61
48,97
69,138
1,3
101,224
101,233
66,132
84,168
113,311
19,38
110,305
103,275
77,155
33,67
80,160
98,196
106,298
34,68
51,102
101,219
107,299
101,228
94,189
47,95
48,96
103,270
4,8
1,2
44,89
62,125
83,166
15,31
18,36
36,72
76,153
103,265
97,194
103,274
33,66
106,297
91,183
94,188
0,1
47,94
65,130
103,260
103,269
61,123
79,159
82,164
100,209
14,29
100,218
109,303
