source,destination
15,30
4,9
27,59
25,50
28,67
5,10
12,25
34,101
22,44
11,23
37,106
13,26
19,39
41,115
27,61
3,6
18,37
28,69
31,95
2,4
20,40
9,19
26,53
10,20
6,13
32,96
27,54
16,33
27,63
28,71
0,0
39,110
23,47
36,105
7,14
27,56
35,103
28,64
28,73
14,28
21,43
1,3
30,91
33,99
27,58
29,77
28,66
12,24
40,113
30,84
30,93
19,38
29,79
28,68
5,11
31,94
38,109
26,52
30,86
17,34
29,81
3,7
24,48
10,21
30,88
36,104
29,74
29,83
4,8
21,42
1,2
8,17
34,100
11,22
30,90
29,76
15,31
41,114
27,60
18,36
25,51
9,18
22,45
30,92
37,107
6,12
13,27
29,78
16,32
27,62
38,108
28,70
2,5
20,41
30,85
23,46
29,80
32,97
27,55
35,102
28,72
0,1
39,111
30,87
17,35
7,15
29,82
33,98
27,57
24,49
28,65
8,16
14,29
40,112
30,89
29,75
