0:calibrate rover1 camera1 objective0 waypoint0
1:calibrate rover2 camera0 objective2 waypoint1
2:calibrate rover2 camera0 objective2 waypoint2
3:calibrate rover2 camera2 objective1 waypoint1
4:calibrate rover2 camera3 objective1 waypoint1
5:calibrate rover3 camera5 objective1 waypoint1
6:calibrate rover4 camera4 objective2 waypoint1
7:calibrate rover4 camera4 objective2 waypoint2
8:communicate_image_data rover1 general objective0 colour waypoint1 waypoint0
9:communicate_image_data rover1 general objective0 high_res waypoint1 waypoint0
10:communicate_image_data rover1 general objective1 colour waypoint1 waypoint0
11:communicate_image_data rover1 general objective1 high_res waypoint1 waypoint0
12:communicate_image_data rover1 general objective2 colour waypoint1 waypoint0
13:communicate_image_data rover1 general objective2 high_res waypoint1 waypoint0
14:communicate_image_data rover2 general objective0 colour waypoint1 waypoint0
15:communicate_image_data rover2 general objective0 colour waypoint2 waypoint0
16:communicate_image_data rover2 general objective0 high_res waypoint1 waypoint0
17:communicate_image_data rover2 general objective0 high_res waypoint2 waypoint0
18:communicate_image_data rover2 general objective0 low_res waypoint1 waypoint0
19:communicate_image_data rover2 general objective0 low_res waypoint2 waypoint0
20:communicate_image_data rover2 general objective1 colour waypoint1 waypoint0
21:communicate_image_data rover2 general objective1 colour waypoint2 waypoint0
22:communicate_image_data rover2 general objective1 high_res waypoint1 waypoint0
23:communicate_image_data rover2 general objective1 high_res waypoint2 waypoint0
24:communicate_image_data rover2 general objective1 low_res waypoint1 waypoint0
25:communicate_image_data rover2 general objective1 low_res waypoint2 waypoint0
26:communicate_image_data rover2 general objective2 colour waypoint1 waypoint0
27:communicate_image_data rover2 general objective2 colour waypoint2 waypoint0
28:communicate_image_data rover2 general objective2 high_res waypoint1 waypoint0
29:communicate_image_data rover2 general objective2 high_res waypoint2 waypoint0
30:communicate_image_data rover2 general objective2 low_res waypoint1 waypoint0
31:communicate_image_data rover2 general objective2 low_res waypoint2 waypoint0
32:communicate_image_data rover3 general objective0 colour waypoint1 waypoint0
33:communicate_image_data rover3 general objective0 colour waypoint2 waypoint0
34:communicate_image_data rover3 general objective1 colour waypoint1 waypoint0
35:communicate_image_data rover3 general objective1 colour waypoint2 waypoint0
36:communicate_image_data rover3 general objective2 colour waypoint1 waypoint0
37:communicate_image_data rover3 general objective2 colour waypoint2 waypoint0
38:communicate_image_data rover4 general objective0 colour waypoint1 waypoint0
39:communicate_image_data rover4 general objective0 colour waypoint2 waypoint0
40:communicate_image_data rover4 general objective0 low_res waypoint1 waypoint0
41:communicate_image_data rover4 general objective0 low_res waypoint2 waypoint0
42:communicate_image_data rover4 general objective1 colour waypoint1 waypoint0
43:communicate_image_data rover4 general objective1 colour waypoint2 waypoint0
44:communicate_image_data rover4 general objective1 low_res waypoint1 waypoint0
45:communicate_image_data rover4 general objective1 low_res waypoint2 waypoint0
46:communicate_image_data rover4 general objective2 colour waypoint1 waypoint0
47:communicate_image_data rover4 general objective2 colour waypoint2 waypoint0
48:communicate_image_data rover4 general objective2 low_res waypoint1 waypoint0
49:communicate_image_data rover4 general objective2 low_res waypoint2 waypoint0
50:communicate_rock_data rover0 general waypoint0 waypoint1 waypoint0
51:communicate_rock_data rover0 general waypoint1 waypoint1 waypoint0
52:communicate_rock_data rover1 general waypoint0 waypoint1 waypoint0
53:communicate_rock_data rover1 general waypoint1 waypoint1 waypoint0
54:communicate_rock_data rover2 general waypoint0 waypoint1 waypoint0
55:communicate_rock_data rover2 general waypoint0 waypoint2 waypoint0
56:communicate_rock_data rover2 general waypoint1 waypoint1 waypoint0
57:communicate_rock_data rover2 general waypoint1 waypoint2 waypoint0
58:communicate_rock_data rover2 general waypoint2 waypoint1 waypoint0
59:communicate_rock_data rover2 general waypoint2 waypoint2 waypoint0
60:communicate_rock_data rover3 general waypoint0 waypoint1 waypoint0
61:communicate_rock_data rover3 general waypoint0 waypoint2 waypoint0
62:communicate_rock_data rover3 general waypoint1 waypoint1 waypoint0
63:communicate_rock_data rover3 general waypoint1 waypoint2 waypoint0
64:communicate_rock_data rover3 general waypoint2 waypoint1 waypoint0
65:communicate_rock_data rover3 general waypoint2 waypoint2 waypoint0
66:communicate_soil_data rover0 general waypoint0 waypoint1 waypoint0
67:communicate_soil_data rover1 general waypoint0 waypoint1 waypoint0
68:communicate_soil_data rover4 general waypoint0 waypoint1 waypoint0
69:communicate_soil_data rover4 general waypoint0 waypoint2 waypoint0
70:communicate_soil_data rover4 general waypoint2 waypoint1 waypoint0
71:communicate_soil_data rover4 general waypoint2 waypoint2 waypoint0
72:drop rover0 rover0store
73:drop rover1 rover1store
74:drop rover2 rover2store
75:drop rover3 rover3store
76:drop rover4 rover4store
77:navigate rover0 waypoint0 waypoint1
78:navigate rover0 waypoint1 waypoint0
79:navigate rover1 waypoint0 waypoint1
80:navigate rover1 waypoint1 waypoint0
81:navigate rover2 waypoint0 waypoint1
82:navigate rover2 waypoint0 waypoint2
83:navigate rover2 waypoint1 waypoint0
84:navigate rover2 waypoint2 waypoint0
85:navigate rover3 waypoint0 waypoint2
86:navigate rover3 waypoint1 waypoint2
87:navigate rover3 waypoint2 waypoint0
88:navigate rover3 waypoint2 waypoint1
89:navigate rover4 waypoint0 waypoint1
90:navigate rover4 waypoint1 waypoint0
91:navigate rover4 waypoint1 waypoint2
92:navigate rover4 waypoint2 waypoint1
93:sample_rock rover0 rover0store waypoint0
94:sample_rock rover0 rover0store waypoint1
95:sample_rock rover1 rover1store waypoint0
96:sample_rock rover1 rover1store waypoint1
97:sample_rock rover2 rover2store waypoint0
98:sample_rock rover2 rover2store waypoint1
99:sample_rock rover2 rover2store waypoint2
100:sample_rock rover3 rover3store waypoint0
101:sample_rock rover3 rover3store waypoint1
102:sample_rock rover3 rover3store waypoint2
103:sample_soil rover0 rover0store waypoint0
104:sample_soil rover1 rover1store waypoint0
105:sample_soil rover4 rover4store waypoint0
106:sample_soil rover4 rover4store waypoint2
107:take_image rover1 waypoint0 objective0 camera1 colour
108:take_image rover1 waypoint0 objective0 camera1 high_res
109:take_image rover1 waypoint1 objective1 camera1 colour
110:take_image rover1 waypoint1 objective1 camera1 high_res
111:take_image rover1 waypoint1 objective2 camera1 colour
