source,destination
44,91
15,30
44,100
4,9
60,181
25,50
47,135
5,10
12,25
46,121
22,44
54,168
11,23
29,59
13,26
51,162
44,93
19,39
58,177
61,182
3,6
18,37
36,73
48,157
47,137
2,4
20,40
9,19
26,53
45,103
46,123
65,191
68,196
10,20
43,87
6,13
55,171
44,95
27,54
59,178
16,33
34,69
48,150
47,130
37,74
47,139
0,0
63,187
46,116
46,125
66,192
23,47
41,83
44,88
7,14
44,97
52,165
48,152
47,132
30,61
47,141
46,118
14,28
32,64
21,43
46,127
1,3
42,84
45,110
44,90
50,161
44,99
39,78
48,145
28,57
48,154
47,134
12,24
57,175
46,120
46,129
35,71
45,112
44,92
19,38
64,189
44,101
48,147
48,156
47,136
5,11
26,52
46,122
33,67
45,105
17,34
55,170
62,185
45,114
44,94
34,68
40,81
48,149
3,7
24,48
69,199
41,82
53,166
10,21
45,107
31,62
44,96
63,186
38,77
59,179
48,151
4,8
37,75
60,180
49,159
67,195
21,42
1,2
47,143
66,193
8,17
11,22
29,58
44,89
45,109
50,160
56,173
48,144
28,56
58,176
48,153
15,31
18,36
36,72
57,174
25,51
32,65
35,70
9,18
42,85
45,102
22,45
54,169
65,190
45,111
43,86
64,188
6,12
39,79
13,27
48,146
51,163
48,155
16,32
61,183
47,138
33,66
2,5
20,41
46,124
45,104
23,46
45,113
62,184
68,197
40,80
48,148
52,164
27,55
47,131
30,60
69,198
47,140
0,1
46,117
46,126
45,106
17,35
45,115
38,76
7,15
44,98
49,158
67,194
24,49
47,133
47,142
8,16
46,119
14,29
53,167
46,128
45,108
56,172
31,63
