source,destination
66,158
52,104
15,30
59,119
4,9
25,50
5,10
12,25
22,44
11,23
29,59
50,100
13,26
19,39
62,138
3,6
18,37
36,73
57,114
2,4
20,40
9,19
26,53
10,20
43,87
6,13
62,131
27,54
16,33
34,69
63,148
37,74
0,0
64,155
54,108
23,47
41,83
44,88
62,124
7,14
58,117
62,133
61,122
63,141
30,61
48,97
63,150
14,28
32,64
21,43
1,3
42,84
55,111
62,126
59,118
62,135
39,78
28,57
46,93
63,143
63,152
49,98
12,24
67,161
35,71
53,107
56,112
62,128
19,38
62,137
63,145
60,121
5,11
26,52
33,67
17,34
50,101
62,130
65,156
34,68
51,102
40,81
3,7
63,147
24,48
57,115
41,82
47,95
10,21
31,62
62,132
38,77
63,140
48,96
63,149
4,8
37,75
21,42
1,2
45,91
8,17
55,110
11,22
29,58
44,89
62,125
62,134
28,56
46,92
63,142
52,105
66,159
15,31
63,151
18,36
36,72
25,51
32,65
67,160
35,70
53,106
9,18
42,85
22,45
62,127
43,86
62,136
6,12
39,79
13,27
63,144
60,120
16,32
49,99
63,153
64,154
33,66
2,5
20,41
23,46
56,113
62,129
40,80
58,116
63,146
27,55
30,60
0,1
47,94
54,109
17,35
38,76
65,157
51,103
63,139
7,15
61,123
24,49
45,90
8,16
14,29
31,63
