source,destination,type_pre_eff,type_eff_eff,label
2,5,True,True,False
2,7,True,True,True
5,2,True,True,False
5,7,True,True,False
7,2,True,True,False
7,5,True,True,False
2,6,True,True,True
6,7,True,True,False
6,5,True,True,False
7,6,True,True,False
5,6,True,True,False
2,3,True,True,False
3,7,True,True,False
3,5,True,True,False
7,3,True,True,False
5,3,True,True,False
2,4,True,True,True
4,7,True,True,True
4,5,True,True,False
7,4,True,True,True
5,4,True,True,False
6,2,True,True,True
6,3,True,True,False
3,6,True,True,True
4,6,True,True,False
6,4,True,True,False
3,2,True,True,True
4,3,True,True,True
3,4,True,True,False
4,2,True,True,False
2,0,True,True,False
0,2,True,True,False
0,5,True,True,False
5,0,True,True,False
0,6,True,True,False
6,0,True,True,False
3,0,True,True,False
0,3,True,True,False
4,0,True,True,False
0,4,True,True,False
6,1,True,True,False
2,1,True,True,False
1,2,True,True,False
1,5,True,True,False
5,1,True,True,False
1,6,True,True,False
3,1,True,True,False
1,3,True,True,False
4,1,True,True,False
1,4,True,True,False
3,8,True,True,True
2,8,True,True,True
8,2,True,True,True
8,5,True,True,False
5,8,True,True,False
8,6,True,True,True
6,8,True,True,True
8,3,True,True,False
4,8,True,True,False
8,4,True,True,False
4,9,True,True,True
2,9,True,True,False
9,2,True,True,False
9,5,True,True,False
5,9,True,True,False
9,6,True,True,False
6,9,True,True,False
9,3,True,True,True
3,9,True,True,True
9,4,True,True,False
