source,destination
52,104
75,225
15,30
59,119
4,9
62,145
61,125
25,50
61,134
5,10
62,154
72,219
12,25
79,234
63,162
63,171
22,44
65,198
11,23
29,59
50,100
13,26
68,212
19,39
62,147
3,6
18,37
36,73
61,127
57,114
2,4
20,40
63,164
9,19
26,53
65,191
65,200
77,229
10,20
43,87
66,208
6,13
64,183
27,54
62,140
16,33
34,69
62,149
61,129
37,74
0,0
63,157
73,222
63,166
54,108
65,193
23,47
41,83
65,202
44,88
7,14
58,117
64,185
80,236
62,142
61,122
62,151
30,61
48,97
71,218
63,159
14,28
32,64
63,168
21,43
65,195
1,3
42,84
55,111
78,232
64,178
64,187
59,118
39,78
28,57
46,93
62,144
62,153
49,98
79,233
12,24
63,161
61,136
63,170
69,213
35,71
53,107
56,112
64,180
19,38
64,189
62,146
76,227
60,121
62,155
5,11
63,163
26,52
67,209
61,138
33,67
63,172
64,173
17,34
50,101
64,182
62,139
34,68
51,102
74,223
40,81
62,148
3,7
63,156
24,48
57,115
61,131
63,165
41,82
47,95
70,216
10,21
64,175
65,204
64,184
31,62
38,77
62,141
48,96
71,217
4,8
37,75
61,124
63,158
61,133
21,42
1,2
45,91
8,17
55,110
65,197
11,22
29,58
44,89
64,177
65,206
64,186
78,231
28,56
46,92
68,211
52,105
75,226
15,31
61,126
18,36
36,72
25,51
32,65
61,135
72,220
35,70
53,106
9,18
42,85
65,190
22,45
65,199
64,179
43,86
64,188
6,12
39,79
66,207
13,27
60,120
16,32
49,99
61,128
61,137
33,66
73,221
69,214
2,5
20,41
65,192
23,46
56,113
64,181
65,201
77,230
40,80
58,116
80,235
76,228
27,55
62,150
30,60
61,130
67,210
0,1
47,94
63,167
70,215
54,109
64,174
17,35
65,194
65,203
38,76
51,103
74,224
7,15
62,143
61,123
24,49
62,152
61,132
45,90
63,160
8,16
14,29
63,169
65,196
64,176
65,205
31,63
