source,destination
52,104
15,30
59,119
78,187
4,9
25,50
81,222
5,10
88,237
12,25
22,44
66,133
11,23
29,59
77,172
50,100
13,26
78,180
19,39
78,189
67,134
73,147
3,6
18,37
36,73
57,114
2,4
20,40
9,19
26,53
74,148
80,216
86,232
63,127
10,20
43,87
77,174
6,13
79,202
78,182
64,128
27,54
71,143
78,191
16,33
34,69
37,74
70,141
0,0
82,225
54,108
80,209
84,228
23,47
41,83
77,167
80,218
77,176
44,88
62,124
7,14
58,117
79,204
78,184
83,226
89,239
76,159
61,122
78,193
91,242
30,61
48,97
69,138
90,240
14,28
32,64
65,131
21,43
1,3
80,211
68,136
77,169
42,84
75,151
80,220
55,111
87,235
79,197
79,206
59,118
76,152
39,78
72,145
78,186
28,57
46,93
76,161
49,98
88,236
12,24
66,132
80,213
35,71
53,107
77,171
56,112
79,199
19,38
76,154
78,188
73,146
76,163
85,230
60,121
5,11
26,52
33,67
80,215
17,34
50,101
79,201
78,181
71,142
76,156
34,68
51,102
40,81
76,165
3,7
82,224
24,48
57,115
80,208
41,82
80,217
47,95
86,233
10,21
79,194
89,238
79,203
31,62
64,129
38,77
77,178
76,158
48,96
4,8
37,75
21,42
1,2
45,91
80,210
8,17
84,229
80,219
55,110
87,234
11,22
29,58
44,89
62,125
79,196
79,205
28,56
46,92
76,160
52,105
91,243
15,31
18,36
36,72
69,139
25,51
32,65
81,223
80,212
35,70
53,106
9,18
42,85
80,221
22,45
79,198
63,126
43,86
76,153
6,12
39,79
77,173
13,27
76,162
79,207
60,120
78,190
16,32
49,99
67,135
70,140
33,66
80,214
2,5
20,41
23,46
56,113
74,149
77,166
79,200
77,175
76,155
40,80
58,116
76,164
78,183
85,231
27,55
78,192
30,60
0,1
47,94
65,130
54,109
17,35
77,168
75,150
38,76
77,177
76,157
51,103
83,227
7,15
78,185
72,144
61,123
24,49
45,90
8,16
90,241
14,29
79,195
68,137
77,170
31,63
77,179
