source,destination,type_pre_eff,type_eff_eff,label
0,37,True,False,True
0,35,True,False,True
37,35,True,True,True
35,37,True,True,True
0,36,True,False,True
0,38,True,False,True
36,38,True,True,True
38,36,True,True,True
0,31,True,False,True
0,29,True,False,True
31,29,True,True,True
29,31,True,True,True
0,32,True,False,True
0,30,True,False,True
32,30,True,True,True
30,32,True,True,True
0,25,True,False,True
0,23,True,False,True
25,23,True,True,True
23,25,True,True,True
0,26,True,False,True
0,24,True,False,True
26,24,True,True,True
24,26,True,True,True
0,17,True,False,True
0,19,True,False,True
17,19,True,True,True
19,17,True,True,True
0,20,True,False,True
0,18,True,False,True
20,18,True,True,True
18,20,True,True,True
0,11,True,False,True
0,13,True,False,True
11,13,True,True,True
13,11,True,True,True
0,14,True,False,True
0,12,True,False,True
14,12,True,True,True
12,14,True,True,True
0,7,True,False,True
0,8,True,False,True
7,8,True,True,True
8,7,True,True,True
0,3,True,False,True
0,1,True,False,True
3,1,True,True,True
1,3,True,True,True
0,2,True,False,True
0,4,True,False,True
2,4,True,True,True
4,2,True,True,True
0,39,True,False,True
39,37,True,True,True
37,39,True,True,True
38,39,True,True,True
39,38,True,True,True
0,33,True,False,True
33,31,True,True,True
31,33,True,True,True
33,32,True,True,True
32,33,True,True,True
0,27,True,False,True
27,25,True,True,True
25,27,True,True,True
26,27,True,True,True
27,26,True,True,True
0,21,True,False,True
21,19,True,True,True
19,21,True,True,True
21,20,True,True,True
20,21,True,True,True
0,15,True,False,True
15,13,True,True,True
13,15,True,True,True
15,14,True,True,True
14,15,True,True,True
0,9,True,False,True
8,9,True,True,True
9,8,True,True,True
0,5,True,False,True
3,5,True,True,True
5,3,True,True,True
4,5,True,True,True
5,4,True,True,True
0,40,True,False,True
40,39,True,True,True
39,40,True,True,True
0,34,True,False,True
33,34,True,True,True
34,33,True,True,True
0,28,True,False,True
28,27,True,True,True
27,28,True,True,True
0,22,True,False,True
21,22,True,True,True
22,21,True,True,True
0,16,True,False,True
16,15,True,True,True
15,16,True,True,True
0,10,True,False,True
9,10,True,True,True
10,9,True,True,True
0,6,True,False,True
5,6,True,True,True
6,5,True,True,True
