source,destination
6,18
24,88
23,68
19,46
25,96
15,39
27,123
18,44
28,131
28,140
9,26
22,53
24,81
6,20
24,90
13,35
25,98
16,40
27,125
28,133
28,142
20,49
24,83
10,29
7,21
25,91
27,118
25,100
27,127
0,0
29,155
28,135
21,50
8,25
24,85
22,60
7,23
25,93
27,120
25,102
3,10
27,129
23,77
29,148
0,2
5,16
28,137
26,112
1,3
14,37
24,78
24,87
22,62
25,95
27,122
23,70
29,150
28,130
26,105
28,139
12,33
26,114
1,5
24,80
22,55
24,89
19,47
22,64
25,97
29,143
23,72
29,152
4,13
28,132
26,107
26,116
2,6
24,82
10,28
17,43
22,57
27,117
23,65
25,99
29,145
23,74
29,154
28,134
26,109
2,8
8,24
22,59
25,92
23,67
3,9
29,147
23,76
15,38
26,111
22,52
11,31
22,61
6,19
23,69
13,34
3,11
29,149
27,124
26,104
18,45
26,113
1,4
28,141
20,48
9,27
22,54
22,63
23,71
29,151
4,12
16,41
26,106
27,126
26,115
17,42
22,56
24,84
29,144
7,22
23,73
27,119
4,14
25,101
29,153
27,128
26,108
0,1
5,15
28,136
2,7
14,36
21,51
22,58
24,86
23,66
29,146
23,75
25,94
27,121
25,103
26,110
5,17
28,138
12,32
11,30
24,79
