source,destination,type_pre_eff,type_eff_eff,label
33,12,False,True,True
33,4,False,True,True
12,33,True,True,True
12,4,True,True,True
4,33,False,True,True
4,12,False,True,True
6,27,True,True,True
27,6,False,True,True
28,3,False,True,True
28,7,False,True,True
3,28,False,True,True
3,7,False,True,True
7,28,True,True,True
7,3,True,True,True
8,29,True,True,True
8,2,True,True,True
29,8,False,True,True
29,2,False,True,True
2,8,False,True,True
2,29,False,True,True
1,9,False,True,True
1,30,False,True,True
9,1,True,True,True
9,30,True,True,True
30,1,False,True,True
30,9,False,True,True
31,0,False,True,True
31,10,False,True,True
0,31,False,True,True
0,10,False,True,True
10,31,True,True,True
10,0,True,True,True
11,32,True,True,True
32,11,False,True,True
50,26,True,True,True
50,34,True,True,True
50,100,True,True,True
82,26,True,True,True
82,34,True,True,True
82,100,True,True,True
26,34,True,True,True
26,100,True,True,True
34,26,False,True,True
34,100,False,True,True
100,26,True,True,True
100,34,True,True,True
50,48,True,True,True
50,49,True,True,True
82,48,True,True,True
82,49,True,True,True
48,100,True,True,True
48,49,True,True,True
100,48,True,True,True
100,49,True,True,True
49,48,False,True,True
49,100,False,True,True
50,35,True,True,True
50,27,True,True,True
82,35,True,True,True
82,27,True,True,True
35,27,False,True,True
35,100,False,True,True
27,35,True,True,True
27,100,True,True,True
100,35,True,True,True
100,27,True,True,True
50,43,True,True,False
50,42,True,True,False
82,43,True,True,False
82,42,True,True,False
43,42,False,True,False
43,100,False,True,False
42,43,True,True,False
42,100,True,True,False
100,43,True,True,False
100,42,True,True,False
50,33,True,True,True
50,41,True,True,True
82,33,True,True,True
82,41,True,True,True
33,100,True,True,True
33,41,True,True,True
100,33,True,True,True
100,41,True,True,True
41,33,False,True,True
41,100,False,True,True
50,36,True,True,True
50,28,True,True,True
82,36,True,True,True
82,28,True,True,True
36,28,False,True,True
36,100,False,True,True
28,36,True,True,True
28,100,True,True,True
100,36,True,True,True
100,28,True,True,True
50,37,True,True,True
50,29,True,True,True
82,37,True,True,True
82,29,True,True,True
37,29,False,True,True
37,100,False,True,True
29,37,True,True,True
29,100,True,True,True
100,37,True,True,True
100,29,True,True,True
50,45,True,True,True
50,44,True,True,True
82,45,True,True,True
82,44,True,True,True
45,100,False,True,True
45,44,False,True,True
100,45,True,True,True
100,44,True,True,True
44,45,True,True,True
44,100,True,True,True
50,38,True,True,True
50,30,True,True,True
82,38,True,True,True
82,30,True,True,True
38,100,False,True,True
38,30,False,True,True
100,38,True,True,True
100,30,True,True,True
30,38,True,True,True
30,100,True,True,True
50,31,True,True,True
50,39,True,True,True
82,31,True,True,True
82,39,True,True,True
31,100,True,True,True
31,39,True,True,True
100,31,True,True,True
100,39,True,True,True
39,31,False,True,True
39,100,False,True,True
50,46,True,True,True
50,47,True,True,True
82,46,True,True,True
82,47,True,True,True
46,100,True,True,True
46,47,True,True,True
100,46,True,True,True
100,47,True,True,True
47,46,False,True,True
47,100,False,True,True
50,32,True,True,True
50,40,True,True,True
82,32,True,True,True
82,40,True,True,True
32,40,True,True,True
32,100,True,True,True
40,32,False,True,True
40,100,False,True,True
100,32,True,True,True
100,40,True,True,True
26,82,True,True,False
26,50,True,True,False
82,50,True,True,True
100,82,True,True,True
100,50,True,True,True
50,82,True,True,True
34,82,False,True,False
34,50,False,True,False
48,82,True,True,False
48,50,True,True,False
49,82,False,True,False
49,50,False,True,False
27,82,True,True,True
27,50,True,True,True
35,82,False,True,True
35,50,False,True,True
42,82,True,True,False
42,50,True,True,False
43,82,False,True,False
43,50,False,True,False
41,82,False,True,False
41,50,False,True,False
33,82,True,True,False
33,50,True,True,False
36,82,False,True,False
36,50,False,True,False
28,82,True,True,False
28,50,True,True,False
29,82,True,True,False
29,50,True,True,False
37,82,False,True,False
37,50,False,True,False
45,82,False,True,False
45,50,False,True,False
44,82,True,True,False
44,50,True,True,False
30,82,True,True,False
30,50,True,True,False
38,82,False,True,False
38,50,False,True,False
39,82,False,True,False
39,50,False,True,False
31,82,True,True,False
31,50,True,True,False
46,82,True,True,False
46,50,True,True,False
47,82,False,True,False
47,50,False,True,False
32,82,True,True,False
32,50,True,True,False
40,82,False,True,False
40,50,False,True,False
75,53,False,True,True
75,54,False,True,True
75,51,False,True,True
75,89,False,True,True
75,96,False,True,True
75,74,False,True,True
75,99,False,True,True
75,83,False,True,True
75,52,False,True,True
75,65,False,True,True
75,34,False,True,True
75,91,False,True,True
75,81,False,True,True
75,12,False,True,True
75,78,False,True,True
53,75,False,True,True
53,54,False,True,True
53,51,False,True,True
53,89,False,True,True
53,96,False,True,True
53,74,False,True,True
53,99,False,True,True
53,83,False,True,True
53,52,False,True,True
53,65,False,True,True
53,34,False,True,True
53,91,False,True,True
53,81,False,True,True
53,12,False,True,True
53,78,False,True,True
54,75,False,True,True
54,53,False,True,True
54,51,False,True,True
54,89,False,True,True
54,96,False,True,True
54,74,False,True,True
54,99,False,True,True
54,83,False,True,True
54,52,False,True,True
54,65,False,True,True
54,34,False,True,True
54,91,False,True,True
54,81,False,True,True
54,12,False,True,True
54,78,False,True,True
51,75,False,True,True
51,53,False,True,True
51,54,False,True,True
51,89,False,True,True
51,96,False,True,True
51,74,False,True,True
51,99,False,True,True
51,83,False,True,True
51,52,False,True,True
51,65,False,True,True
51,34,False,True,True
51,91,False,True,True
51,81,False,True,True
51,12,False,True,True
51,78,False,True,True
89,75,False,True,True
89,53,False,True,True
89,54,False,True,True
89,51,False,True,True
89,96,False,True,True
89,74,False,True,True
89,99,False,True,True
89,83,False,True,True
89,52,False,True,True
89,65,False,True,True
89,34,False,True,True
89,91,False,True,True
89,81,False,True,True
89,12,False,True,True
89,78,False,True,True
96,75,False,True,True
96,53,False,True,True
96,54,False,True,True
96,51,False,True,True
96,89,False,True,True
96,74,False,True,True
96,99,False,True,True
96,83,False,True,True
96,52,False,True,True
96,65,False,True,True
96,34,False,True,True
96,91,False,True,True
96,81,False,True,True
96,12,False,True,True
96,78,False,True,True
74,75,False,True,True
74,53,False,True,True
74,54,False,True,True
74,51,False,True,True
74,89,False,True,True
74,96,False,True,True
74,99,False,True,True
74,83,False,True,True
74,52,False,True,True
74,65,False,True,True
74,34,False,True,True
74,91,False,True,True
74,81,False,True,True
74,12,False,True,True
74,78,False,True,True
99,75,False,True,True
99,53,False,True,True
99,54,False,True,True
99,51,False,True,True
99,89,False,True,True
99,96,False,True,True
99,74,False,True,True
99,83,False,True,True
99,52,False,True,True
99,65,False,True,True
99,34,False,True,True
99,91,False,True,True
99,81,False,True,True
99,12,False,True,True
99,78,False,True,True
83,75,False,True,True
83,53,False,True,True
83,54,False,True,True
83,51,False,True,True
83,89,False,True,True
83,96,False,True,True
83,74,False,True,True
83,99,False,True,True
83,52,False,True,True
83,65,False,True,True
83,34,False,True,True
83,91,False,True,True
83,81,False,True,True
83,12,False,True,True
83,78,False,True,True
52,75,False,True,True
52,53,False,True,True
52,54,False,True,True
52,51,False,True,True
52,89,False,True,True
52,96,False,True,True
52,74,False,True,True
52,99,False,True,True
52,83,False,True,True
52,65,False,True,True
52,34,False,True,True
52,91,False,True,True
52,81,False,True,True
52,12,False,True,True
52,78,False,True,True
65,75,False,True,True
65,53,False,True,True
65,54,False,True,True
65,51,False,True,True
65,89,False,True,True
65,96,False,True,True
65,74,False,True,True
65,99,False,True,True
65,83,False,True,True
65,52,False,True,True
65,34,False,True,True
65,91,False,True,True
65,81,False,True,True
65,12,False,True,True
65,78,False,True,True
34,75,True,True,True
34,53,True,True,True
34,54,True,True,True
34,51,True,True,True
34,89,True,True,True
34,96,True,True,True
34,74,True,True,True
34,99,True,True,True
34,83,True,True,True
34,52,True,True,True
34,65,True,True,True
34,91,True,True,True
34,81,True,True,True
34,12,True,True,True
34,78,True,True,True
91,75,False,True,True
91,53,False,True,True
91,54,False,True,True
91,51,False,True,True
91,89,False,True,True
91,96,False,True,True
91,74,False,True,True
91,99,False,True,True
91,83,False,True,True
91,52,False,True,True
91,65,False,True,True
91,34,False,True,True
91,81,False,True,True
91,12,False,True,True
91,78,False,True,True
81,75,False,True,True
81,53,False,True,True
81,54,False,True,True
81,51,False,True,True
81,89,False,True,True
81,96,False,True,True
81,74,False,True,True
81,99,False,True,True
81,83,False,True,True
81,52,False,True,True
81,65,False,True,True
81,34,False,True,True
81,91,False,True,True
81,12,False,True,True
81,78,False,True,True
12,75,False,True,True
12,53,False,True,True
12,54,False,True,True
12,51,False,True,True
12,89,False,True,True
12,96,False,True,True
12,74,False,True,True
12,99,False,True,True
12,83,False,True,True
12,52,False,True,True
12,65,False,True,True
12,34,False,True,True
12,91,False,True,True
12,81,False,True,True
12,78,False,True,True
78,75,False,True,True
78,53,False,True,True
78,54,False,True,True
78,51,False,True,True
78,89,False,True,True
78,96,False,True,True
78,74,False,True,True
78,99,False,True,True
78,83,False,True,True
78,52,False,True,True
78,65,False,True,True
78,34,False,True,True
78,91,False,True,True
78,81,False,True,True
78,12,False,True,True
75,6,False,True,True
75,49,False,True,True
6,75,False,True,True
6,53,False,True,True
6,54,False,True,True
6,51,False,True,True
6,89,False,True,True
6,96,False,True,True
6,74,False,True,True
6,99,False,True,True
6,83,False,True,True
6,52,False,True,True
6,49,False,True,True
6,65,False,True,True
6,91,False,True,True
6,81,False,True,True
6,78,False,True,True
53,6,False,True,True
53,49,False,True,True
54,6,False,True,True
54,49,False,True,True
51,6,False,True,True
51,49,False,True,True
89,6,False,True,True
89,49,False,True,True
96,6,False,True,True
96,49,False,True,True
74,6,False,True,True
74,49,False,True,True
99,6,False,True,True
99,49,False,True,True
83,6,False,True,True
83,49,False,True,True
52,6,False,True,True
52,49,False,True,True
49,75,True,True,True
49,6,True,True,True
49,53,True,True,True
49,54,True,True,True
49,51,True,True,True
49,89,True,True,True
49,96,True,True,True
49,74,True,True,True
49,99,True,True,True
49,83,True,True,True
49,52,True,True,True
49,65,True,True,True
49,91,True,True,True
49,81,True,True,True
49,78,True,True,True
65,6,False,True,True
65,49,False,True,True
91,6,False,True,True
91,49,False,True,True
81,6,False,True,True
81,49,False,True,True
78,6,False,True,True
