index,is_in_good_operators
0,False
1,True
2,True
3,True
4,False
5,False
6,False
7,False
8,False
9,False
10,True
11,False
12,True
13,False
14,False
15,False
16,False
17,False
18,False
19,False
20,False
21,False
22,False
23,False
24,False
25,False
26,False
27,False
28,True
29,False
30,False
31,False
32,True
33,False
34,False
35,False
36,False
37,False
38,False
39,False
40,False
41,False
42,False
43,False
44,False
45,False
46,False
47,False
48,False
49,False
50,False
51,False
52,False
53,False
54,False
55,False
56,False
57,True
58,False
59,True
60,False
61,True
62,True
63,False
64,True
65,False
66,True
67,True
68,True
69,False
70,False
71,True
72,False
73,False
74,True
75,False
76,True
77,False
78,False
79,False
80,False
81,True
82,True
83,True
84,True
85,True
86,False
87,False
88,False
89,False
90,False
91,False
92,False
93,False
94,False
95,False
96,False
97,False
98,False
99,False
100,False
101,False
102,False
103,False
104,False
105,False
106,False
107,False
108,False
109,False
110,False
111,True
112,False
113,True
114,True
115,False
116,False
117,False
118,True
119,False
120,True
121,False
122,False
123,False
124,False
125,False
126,False
127,False
128,False
129,True
130,False
131,False
132,False
133,False
134,True
135,False
136,True
137,False
138,False
139,False
140,False
141,False
142,False
143,False
144,False
145,False
146,False
147,False
148,False
149,False
150,False
151,False
152,False
153,False
154,False
155,False
