source,destination,type_pre_eff,type_eff_eff,label
33,12,False,True,True
33,4,False,True,True
12,33,True,True,True
12,4,True,True,True
4,33,False,True,True
4,12,False,True,True
6,27,True,True,True
27,6,False,True,True
28,3,False,True,True
28,7,False,True,True
3,28,False,True,True
3,7,False,True,True
7,28,True,True,True
7,3,True,True,True
8,29,True,True,True
8,2,True,True,True
29,8,False,True,True
29,2,False,True,True
2,8,False,True,True
2,29,False,True,True
1,9,False,True,True
1,30,False,True,True
9,1,True,True,True
9,30,True,True,True
30,1,False,True,True
30,9,False,True,True
31,0,False,True,True
31,10,False,True,True
0,31,False,True,True
0,10,False,True,True
10,31,True,True,True
10,0,True,True,True
11,32,True,True,True
32,11,False,True,True
50,102,True,True,True
50,26,True,True,True
50,34,True,True,True
97,102,True,True,True
97,26,True,True,True
97,34,True,True,True
102,26,True,True,True
102,34,True,True,True
26,102,True,True,True
26,34,True,True,True
34,102,False,True,True
34,26,False,True,True
50,48,True,True,True
50,49,True,True,True
97,48,True,True,True
97,49,True,True,True
48,102,True,True,True
48,49,True,True,True
102,48,True,True,True
102,49,True,True,True
49,48,False,True,True
49,102,False,True,True
50,27,True,True,True
50,35,True,True,True
97,27,True,True,True
97,35,True,True,True
102,27,True,True,True
102,35,True,True,True
27,102,True,True,True
27,35,True,True,True
35,102,False,True,True
35,27,False,True,True
50,43,True,True,False
50,42,True,True,False
97,43,True,True,False
97,42,True,True,False
102,43,True,True,False
102,42,True,True,False
43,102,False,True,False
43,42,False,True,False
42,102,True,True,False
42,43,True,True,False
50,33,True,True,True
50,41,True,True,True
97,33,True,True,True
97,41,True,True,True
33,102,True,True,True
33,41,True,True,True
102,33,True,True,True
102,41,True,True,True
41,33,False,True,True
41,102,False,True,True
50,36,True,True,True
50,28,True,True,True
97,36,True,True,True
97,28,True,True,True
36,102,False,True,True
36,28,False,True,True
102,36,True,True,True
102,28,True,True,True
28,36,True,True,True
28,102,True,True,True
50,29,True,True,True
50,37,True,True,True
97,29,True,True,True
97,37,True,True,True
102,29,True,True,True
102,37,True,True,True
29,102,True,True,True
29,37,True,True,True
37,102,False,True,True
37,29,False,True,True
50,45,True,True,True
50,44,True,True,True
97,45,True,True,True
97,44,True,True,True
102,45,True,True,True
102,44,True,True,True
45,102,False,True,True
45,44,False,True,True
44,102,True,True,True
44,45,True,True,True
50,38,True,True,True
50,30,True,True,True
97,38,True,True,True
97,30,True,True,True
38,102,False,True,True
38,30,False,True,True
102,38,True,True,True
102,30,True,True,True
30,38,True,True,True
30,102,True,True,True
50,31,True,True,True
50,39,True,True,True
97,31,True,True,True
97,39,True,True,True
31,102,True,True,True
31,39,True,True,True
102,31,True,True,True
102,39,True,True,True
39,31,False,True,True
39,102,False,True,True
50,46,True,True,True
50,47,True,True,True
97,46,True,True,True
97,47,True,True,True
102,46,True,True,True
102,47,True,True,True
46,102,True,True,True
46,47,True,True,True
47,102,False,True,True
47,46,False,True,True
50,32,True,True,True
50,40,True,True,True
97,32,True,True,True
97,40,True,True,True
102,32,True,True,True
102,40,True,True,True
32,102,True,True,True
32,40,True,True,True
40,102,False,True,True
40,32,False,True,True
26,50,True,True,False
26,97,True,True,False
50,97,True,True,True
97,50,True,True,True
102,50,True,True,True
102,97,True,True,True
34,50,False,True,False
34,97,False,True,False
48,50,True,True,False
48,97,True,True,False
49,50,False,True,False
49,97,False,True,False
27,50,True,True,True
27,97,True,True,True
35,50,False,True,True
35,97,False,True,True
42,50,True,True,False
42,97,True,True,False
43,50,False,True,False
43,97,False,True,False
41,50,False,True,False
41,97,False,True,False
33,50,True,True,False
33,97,True,True,False
36,50,False,True,False
36,97,False,True,False
28,50,True,True,False
28,97,True,True,False
29,50,True,True,False
29,97,True,True,False
37,50,False,True,False
37,97,False,True,False
45,50,False,True,False
45,97,False,True,False
44,50,True,True,False
44,97,True,True,False
30,50,True,True,False
30,97,True,True,False
38,50,False,True,False
38,97,False,True,False
39,50,False,True,False
39,97,False,True,False
31,50,True,True,False
31,97,True,True,False
46,50,True,True,False
46,97,True,True,False
47,50,False,True,False
47,97,False,True,False
32,50,True,True,False
32,97,True,True,False
40,50,False,True,False
40,97,False,True,False
93,62,False,True,True
93,72,False,True,True
93,73,False,True,True
93,101,False,True,True
93,63,False,True,True
93,96,False,True,True
93,80,False,True,True
93,34,False,True,True
93,64,False,True,True
93,98,False,True,True
93,61,False,True,True
93,65,False,True,True
93,84,False,True,True
93,12,False,True,True
93,78,False,True,True
62,93,False,True,True
62,72,False,True,True
62,73,False,True,True
62,101,False,True,True
62,63,False,True,True
62,96,False,True,True
62,80,False,True,True
62,34,False,True,True
62,64,False,True,True
62,98,False,True,True
62,61,False,True,True
62,65,False,True,True
62,84,False,True,True
62,12,False,True,True
62,78,False,True,True
72,93,False,True,True
72,62,False,True,True
72,73,False,True,True
72,101,False,True,True
72,63,False,True,True
72,96,False,True,True
72,80,False,True,True
72,34,False,True,True
72,64,False,True,True
72,98,False,True,True
72,61,False,True,True
72,65,False,True,True
72,84,False,True,True
72,12,False,True,True
72,78,False,True,True
73,93,False,True,True
73,62,False,True,True
73,72,False,True,True
73,101,False,True,True
73,63,False,True,True
73,96,False,True,True
73,80,False,True,True
73,34,False,True,True
73,64,False,True,True
73,98,False,True,True
73,61,False,True,True
73,65,False,True,True
73,84,False,True,True
73,12,False,True,True
73,78,False,True,True
101,93,False,True,True
101,62,False,True,True
101,72,False,True,True
101,73,False,True,True
101,63,False,True,True
101,96,False,True,True
101,80,False,True,True
101,34,False,True,True
101,64,False,True,True
101,98,False,True,True
101,61,False,True,True
101,65,False,True,True
101,84,False,True,True
101,12,False,True,True
101,78,False,True,True
63,93,False,True,True
63,62,False,True,True
63,72,False,True,True
63,73,False,True,True
63,101,False,True,True
63,96,False,True,True
63,80,False,True,True
63,34,False,True,True
63,64,False,True,True
63,98,False,True,True
63,61,False,True,True
63,65,False,True,True
63,84,False,True,True
63,12,False,True,True
63,78,False,True,True
96,93,False,True,True
96,62,False,True,True
96,72,False,True,True
96,73,False,True,True
96,101,False,True,True
96,63,False,True,True
96,80,False,True,True
96,34,False,True,True
96,64,False,True,True
96,98,False,True,True
96,61,False,True,True
96,65,False,True,True
96,84,False,True,True
96,12,False,True,True
96,78,False,True,True
80,93,False,True,True
80,62,False,True,True
80,72,False,True,True
80,73,False,True,True
80,101,False,True,True
80,63,False,True,True
80,96,False,True,True
80,34,False,True,True
80,64,False,True,True
80,98,False,True,True
80,61,False,True,True
80,65,False,True,True
80,84,False,True,True
80,12,False,True,True
80,78,False,True,True
34,93,True,True,True
34,62,True,True,True
34,72,True,True,True
34,73,True,True,True
34,101,True,True,True
34,63,True,True,True
34,96,True,True,True
34,80,True,True,True
34,64,True,True,True
34,98,True,True,True
34,61,True,True,True
34,65,True,True,True
34,84,True,True,True
34,12,True,True,True
34,78,True,True,True
64,93,False,True,True
64,62,False,True,True
64,72,False,True,True
64,73,False,True,True
64,101,False,True,True
64,63,False,True,True
64,96,False,True,True
64,80,False,True,True
64,34,False,True,True
64,98,False,True,True
64,61,False,True,True
64,65,False,True,True
64,84,False,True,True
64,12,False,True,True
64,78,False,True,True
98,93,False,True,True
98,62,False,True,True
98,72,False,True,True
98,73,False,True,True
98,101,False,True,True
98,63,False,True,True
98,96,False,True,True
98,80,False,True,True
98,34,False,True,True
98,64,False,True,True
98,61,False,True,True
98,65,False,True,True
98,84,False,True,True
98,12,False,True,True
98,78,False,True,True
61,93,False,True,True
61,62,False,True,True
61,72,False,True,True
61,73,False,True,True
61,101,False,True,True
61,63,False,True,True
61,96,False,True,True
61,80,False,True,True
61,34,False,True,True
61,64,False,True,True
61,98,False,True,True
61,65,False,True,True
61,84,False,True,True
61,12,False,True,True
61,78,False,True,True
65,93,False,True,True
65,62,False,True,True
65,72,False,True,True
65,73,False,True,True
65,101,False,True,True
65,63,False,True,True
65,96,False,True,True
65,80,False,True,True
65,34,False,True,True
65,64,False,True,True
65,98,False,True,True
65,61,False,True,True
65,84,False,True,True
65,12,False,True,True
65,78,False,True,True
84,93,False,True,True
84,62,False,True,True
84,72,False,True,True
84,73,False,True,True
84,101,False,True,True
84,63,False,True,True
84,96,False,True,True
84,80,False,True,True
84,34,False,True,True
84,64,False,True,True
84,98,False,True,True
84,61,False,True,True
84,65,False,True,True
84,12,False,True,True
84,78,False,True,True
12,93,False,True,True
12,62,False,True,True
12,72,False,True,True
12,73,False,True,True
12,101,False,True,True
12,63,False,True,True
12,96,False,True,True
12,80,False,True,True
12,34,False,True,True
12,64,False,True,True
12,98,False,True,True
12,61,False,True,True
12,65,False,True,True
12,84,False,True,True
12,78,False,True,True
78,93,False,True,True
78,62,False,True,True
78,72,False,True,True
78,73,False,True,True
78,101,False,True,True
78,63,False,True,True
78,96,False,True,True
78,80,False,True,True
78,34,False,True,True
78,64,False,True,True
78,98,False,True,True
78,61,False,True,True
78,65,False,True,True
78,84,False,True,True
78,12,False,True,True
93,6,False,True,True
93,49,False,True,True
62,6,False,True,True
62,49,False,True,True
72,6,False,True,True
72,49,False,True,True
6,93,False,True,True
6,62,False,True,True
6,72,False,True,True
6,73,False,True,True
6,101,False,True,True
6,63,False,True,True
6,96,False,True,True
6,80,False,True,True
6,64,False,True,True
6,98,False,True,True
6,61,False,True,True
6,65,False,True,True
6,49,False,True,True
6,84,False,True,True
6,78,False,True,True
73,6,False,True,True
73,49,False,True,True
101,6,False,True,True
101,49,False,True,True
63,6,False,True,True
63,49,False,True,True
96,6,False,True,True
96,49,False,True,True
80,6,False,True,True
80,49,False,True,True
64,6,False,True,True
64,49,False,True,True
98,6,False,True,True
98,49,False,True,True
61,6,False,True,True
61,49,False,True,True
65,6,False,True,True
65,49,False,True,True
49,93,True,True,True
49,62,True,True,True
49,72,True,True,True
49,6,True,True,True
49,73,True,True,True
49,101,True,True,True
49,63,True,True,True
49,96,True,True,True
49,80,True,True,True
49,64,True,True,True
49,98,True,True,True
49,61,True,True,True
49,65,True,True,True
49,84,True,True,True
49,78,True,True,True
84,6,False,True,True
84,49,False,True,True
78,6,False,True,True
