source,destination,type_pre_eff,type_eff_eff,label
15,25,1,0,0
10,25,1,1,0
15,24,1,0,0
11,24,1,1,0
5,23,1,1,0
14,23,1,0,0
14,22,1,0,0
6,22,1,1,0
14,21,1,0,0
7,21,1,1,0
14,20,1,0,0
8,20,1,1,0
13,19,1,0,0
0,19,1,1,0
1,18,1,1,1
13,18,1,0,1
13,17,1,0,0
2,17,1,1,0
13,16,1,0,0
3,16,1,1,0
10,12,1,1,0
12,10,1,1,0
11,12,1,1,0
12,11,1,1,0
9,5,1,1,0
5,9,1,1,0
9,6,1,1,0
6,9,1,1,0
9,7,1,1,0
7,9,1,1,0
9,8,1,1,0
8,9,1,1,0
4,0,1,1,0
0,4,1,1,0
4,1,1,1,1
1,4,1,1,1
4,2,1,1,0
2,4,1,1,0
4,3,1,1,0
3,4,1,1,0
12,25,1,1,0
25,12,0,1,0
25,10,0,1,0
12,24,1,1,0
24,11,0,1,0
24,12,0,1,0
9,23,1,1,0
23,5,0,1,0
23,9,0,1,0
9,22,1,1,0
22,6,0,1,0
22,9,0,1,0
21,9,0,1,0
21,7,0,1,0
9,21,1,1,0
20,8,0,1,0
20,9,0,1,0
9,20,1,1,0
4,19,1,1,0
19,4,0,1,0
19,0,0,1,0
18,4,0,1,1
18,1,0,1,1
4,18,1,1,1
4,17,1,1,0
17,4,0,1,0
17,2,0,1,0
4,16,1,1,0
16,4,0,1,0
16,3,0,1,0
15,28,1,0,0
25,28,1,0,0
10,28,1,0,0
25,27,1,0,0
10,27,1,0,0
15,27,1,0,0
24,27,1,0,0
11,27,1,0,0
25,26,1,0,0
10,26,1,0,0
15,26,1,0,0
14,28,1,0,0
22,28,1,0,0
6,28,1,0,0
7,28,1,0,0
21,28,1,0,0
20,28,1,0,0
8,28,1,0,0
14,27,1,0,0
23,27,1,0,0
5,27,1,0,0
22,27,1,0,0
6,27,1,0,0
7,27,1,0,0
21,27,1,0,0
20,27,1,0,0
8,27,1,0,0
14,26,1,0,0
22,26,1,0,0
6,26,1,0,0
7,26,1,0,0
21,26,1,0,0
20,26,1,0,0
8,26,1,0,0
13,28,1,0,1
19,28,1,0,0
0,28,1,0,0
1,28,1,0,1
18,28,1,0,1
17,28,1,0,0
2,28,1,0,0
16,28,1,0,0
3,28,1,0,0
0,27,1,0,0
19,27,1,0,0
13,27,1,0,1
1,27,1,0,1
18,27,1,0,1
17,27,1,0,0
2,27,1,0,0
3,27,1,0,0
16,27,1,0,0
13,26,1,0,1
19,26,1,0,0
0,26,1,0,0
1,26,1,0,1
18,26,1,0,1
17,26,1,0,0
2,26,1,0,0
16,26,1,0,0
3,26,1,0,0
