source,destination
6,18
21,80
16,38
19,55
19,64
18,44
22,90
22,99
7,19
19,57
22,92
14,33
19,59
0,0
12,29
22,94
18,51
20,72
3,10
19,61
0,2
5,16
22,96
1,3
17,39
20,65
20,74
19,54
19,63
21,82
22,89
22,98
18,46
1,5
10,26
20,67
20,76
19,56
21,84
4,13
22,91
18,48
2,6
8,22
11,27
20,69
21,77
15,36
21,86
18,41
18,50
2,8
9,23
20,71
6,17
13,32
3,9
21,79
16,37
21,88
12,30
18,43
18,52
20,73
3,11
21,81
18,45
1,4
22,100
10,25
17,40
20,66
20,75
7,20
21,83
4,12
19,58
18,47
22,93
8,21
14,34
20,68
15,35
21,85
4,14
19,60
0,1
5,15
18,49
22,95
2,7
11,28
20,70
13,31
21,78
19,53
21,87
19,62
18,42
22,97
9,24
