index,is_in_good_operators
0,True
1,True
2,False
3,False
4,False
5,True
6,False
7,False
8,False
9,False
10,True
11,True
12,False
13,False
14,False
15,False
16,False
17,False
18,False
19,False
20,False
21,False
22,False
23,False
24,False
25,False
26,True
27,False
28,False
29,False
30,False
31,False
32,False
33,False
34,False
35,False
36,False
37,False
38,False
39,False
40,False
41,False
42,True
43,True
44,False
45,False
46,True
47,False
48,False
49,True
50,True
51,True
52,False
53,False
54,False
55,False
56,True
57,False
58,False
59,False
60,False
61,False
62,False
63,True
64,True
65,True
66,True
67,False
68,False
69,False
70,False
71,False
72,False
73,False
74,False
75,False
76,False
77,False
78,False
79,True
80,True
81,False
82,False
83,True
84,True
85,False
86,False
87,False
88,False
89,True
90,False
91,False
92,False
93,True
94,True
95,True
96,True
97,False
98,False
99,False
100,True
101,True
102,True
103,True
104,False
105,True
106,False
107,False
108,True
109,False
110,False
111,False
112,False
113,True
114,False
115,False
116,False
117,False
118,False
119,True
120,False
121,False
122,False
123,False
124,False
125,True
126,False
127,False
128,False
129,False
130,False
131,False
132,False
133,False
134,False
