source,destination
26,140
13,42
24,106
3,13
16,47
22,81
25,114
25,123
2,11
23,98
20,56
26,133
21,64
10,36
24,99
7,28
22,74
24,108
3,15
22,83
25,116
5,21
23,91
25,125
21,57
26,135
8,32
21,66
11,37
24,101
22,76
0,0
25,118
15,46
5,23
23,93
18,51
14,44
26,128
21,59
26,137
21,68
22,78
0,2
4,18
23,86
23,95
12,40
26,130
21,61
26,139
19,54
22,71
3,12
22,80
23,88
23,97
1,5
26,132
10,35
17,50
22,73
3,14
22,82
24,110
23,90
1,7
26,134
8,31
6,24
22,75
22,84
24,103
15,45
24,112
23,92
25,120
2,8
26,127
11,38
21,70
6,26
22,77
13,41
24,105
4,17
23,85
23,94
25,113
18,52
25,122
2,10
26,129
20,55
9,34
21,63
7,27
24,107
4,19
23,87
16,48
25,115
1,4
5,20
25,124
17,49
21,65
22,72
24,100
7,29
24,109
23,89
25,117
1,6
5,22
25,126
8,30
14,43
21,58
26,136
21,67
24,102
24,111
0,1
25,119
12,39
21,60
26,138
21,69
6,25
19,53
4,16
24,104
22,79
0,3
25,121
2,9
23,96
9,33
26,131
21,62
