index,is_init,is_goal
0,True,False
1,False,False
2,False,False
3,True,False
4,False,False
5,False,False
6,False,False
7,True,False
8,False,False
9,False,False
10,True,False
11,False,False
12,True,False
13,False,False
14,False,False
15,False,False
16,True,False
17,False,False
18,False,False
19,True,False
20,False,False
21,True,False
22,True,False
23,False,False
24,True,False
25,False,False
26,False,False
27,True,False
28,False,False
29,True,False
30,False,False
31,True,False
32,False,False
33,True,False
34,True,False
35,False,False
36,True,False
37,False,False
38,False,False
39,True,False
40,False,False
41,True,False
42,False,False
43,False,False
44,False,False
45,False,False
46,False,False
47,False,False
48,False,True
49,False,False
50,False,False
51,True,False
52,False,False
53,False,False
54,False,False
55,False,False
56,False,False
57,True,False
58,False,False
59,False,False
60,False,False
61,False,False
62,False,False
63,False,True
64,False,False
65,False,False
66,False,False
67,False,False
68,False,False
69,False,False
70,False,False
71,False,False
72,False,True
73,False,False
74,True,False
75,False,False
76,False,False
77,False,False
78,False,False
79,False,False
80,False,False
81,True,True
82,False,False
83,False,False
84,False,False
85,False,False
86,False,False
87,False,False
88,False,False
89,False,False
90,False,False
91,True,True
92,False,False
93,False,False
94,False,False
95,False,False
96,False,False
97,False,False
98,False,False
99,False,False
100,False,False
101,False,False
102,False,False
103,False,False
104,True,False
105,False,False
106,False,True
107,False,False
