source,destination
84,249
72,192
52,104
15,30
59,119
72,201
4,9
87,254
25,50
5,10
73,218
12,25
73,227
71,175
91,263
22,44
66,133
71,184
11,23
29,59
50,100
13,26
19,39
72,194
80,241
72,203
67,134
3,6
18,37
36,73
73,211
73,220
57,114
2,4
20,40
71,177
9,19
26,53
88,257
69,152
71,186
63,127
10,20
43,87
6,13
70,169
78,237
64,128
72,196
27,54
16,33
34,69
72,205
73,213
37,74
0,0
73,222
79,238
85,251
69,145
54,108
71,179
69,154
23,47
41,83
70,162
44,88
62,124
7,14
58,117
70,171
86,252
72,198
75,231
61,122
72,207
30,61
48,97
73,215
76,232
83,247
73,224
69,138
14,28
32,64
65,131
21,43
69,147
1,3
82,245
93,266
68,136
42,84
55,111
70,164
84,248
90,261
70,173
59,118
72,200
39,78
28,57
46,93
72,209
74,228
89,259
49,98
73,217
12,24
73,226
69,140
71,174
91,262
66,132
69,149
35,71
53,107
70,157
81,242
77,235
70,166
56,112
19,38
72,193
80,240
72,202
87,255
73,210
60,121
5,11
73,219
69,142
26,52
33,67
69,151
70,159
17,34
50,101
71,188
70,168
78,236
72,195
34,68
51,102
40,81
3,7
73,212
24,48
57,115
85,250
69,144
92,265
69,153
41,82
47,95
10,21
70,161
71,181
71,190
70,170
31,62
64,129
72,197
38,77
48,96
4,8
37,75
83,246
21,42
69,146
1,2
45,91
8,17
69,155
55,110
70,163
11,22
29,58
44,89
62,125
70,172
71,183
90,260
28,56
46,92
52,105
15,31
76,233
18,36
36,72
69,139
25,51
32,65
69,148
35,70
53,106
9,18
42,85
70,156
22,45
71,176
70,165
71,185
88,256
63,126
43,86
6,12
39,79
13,27
74,229
60,120
16,32
49,99
67,135
72,204
69,141
33,66
69,150
73,221
2,5
20,41
71,178
70,158
81,243
71,187
23,46
56,113
70,167
40,80
58,116
27,55
75,230
72,206
30,60
69,143
73,214
92,264
0,1
73,223
79,239
47,94
65,130
71,180
54,109
70,160
17,35
82,244
71,189
38,76
51,103
7,15
86,253
72,199
61,123
72,208
24,49
89,258
73,216
45,90
8,16
73,225
14,29
71,182
93,267
71,191
68,137
31,63
77,234
