source,destination
49,142
15,30
4,9
25,50
5,10
12,25
22,44
11,23
29,59
48,127
49,135
52,152
13,26
49,144
19,39
47,119
3,6
18,37
36,73
46,105
2,4
20,40
9,19
26,53
48,120
48,129
50,148
10,20
43,87
6,13
49,137
47,112
49,146
27,54
16,33
34,69
46,98
37,74
0,0
53,155
56,160
48,122
23,47
41,83
44,88
49,139
7,14
47,114
46,100
30,61
54,156
14,28
32,64
21,43
1,3
48,124
51,150
42,84
47,107
47,116
39,78
28,57
46,93
46,102
12,24
55,159
35,71
49,134
47,109
19,38
47,118
46,95
46,104
5,11
26,52
33,67
17,34
52,153
48,131
47,111
34,68
40,81
46,97
3,7
24,48
41,82
50,149
10,21
48,133
31,62
47,113
38,77
49,141
46,99
4,8
37,75
57,163
21,42
1,2
45,91
8,17
11,22
29,58
44,89
47,106
48,126
47,115
28,56
46,92
49,143
15,31
46,101
18,36
36,72
25,51
32,65
55,158
35,70
9,18
42,85
22,45
48,128
47,108
43,86
47,117
6,12
39,79
49,136
13,27
46,94
49,145
46,103
16,32
53,154
33,66
2,5
20,41
48,121
23,46
48,130
47,110
49,138
40,80
46,96
49,147
27,55
30,60
0,1
56,161
48,123
17,35
48,132
38,76
49,140
7,15
57,162
24,49
45,90
8,16
54,157
14,29
48,125
51,151
31,63
