source,destination
15,30
52,168
4,9
53,197
52,177
50,125
53,206
25,50
50,134
5,10
12,25
63,226
22,44
49,117
11,23
29,59
51,144
51,153
60,220
13,26
51,162
19,39
53,190
52,170
53,199
52,179
3,6
18,37
36,73
50,127
2,4
20,40
49,110
9,19
26,53
56,213
49,119
51,146
58,216
10,20
43,87
51,155
6,13
27,54
53,192
52,172
16,33
34,69
50,120
53,201
52,181
37,74
0,0
54,209
49,103
49,112
23,47
41,83
51,148
51,157
44,88
7,14
61,223
52,165
53,194
52,174
50,122
53,203
30,61
48,97
49,105
62,224
14,28
32,64
49,114
21,43
1,3
51,150
42,84
59,219
53,187
52,167
39,78
53,196
28,57
46,93
53,205
49,98
12,24
49,107
50,136
49,116
51,143
35,71
19,38
53,189
53,198
57,214
53,207
5,11
49,100
50,129
49,109
56,212
26,52
63,227
50,138
33,67
49,118
51,145
17,34
60,221
53,191
34,68
40,81
53,200
3,7
54,208
49,102
24,48
52,183
50,131
49,111
50,140
41,82
58,217
47,95
10,21
61,222
31,62
38,77
51,159
53,193
48,96
4,8
37,75
52,176
50,124
49,104
52,185
50,133
49,113
21,42
1,2
45,91
55,211
8,17
59,218
11,22
29,58
44,89
51,152
53,186
51,161
28,56
46,92
15,31
52,169
52,178
50,126
18,36
36,72
49,106
25,51
32,65
49,115
50,135
35,70
9,18
42,85
22,45
43,86
51,154
6,12
39,79
53,188
13,27
51,163
52,171
16,32
49,99
52,180
50,128
49,108
50,137
33,66
2,5
20,41
23,46
51,147
51,156
40,80
52,164
57,215
27,55
52,173
50,121
49,101
53,202
52,182
30,60
50,130
0,1
50,139
47,94
17,35
51,149
38,76
51,158
7,15
52,166
53,195
52,175
50,123
24,49
53,204
52,184
50,132
55,210
45,90
50,141
8,16
62,225
14,29
51,142
51,151
31,63
51,160
