source,destination
15,30
4,9
25,50
5,10
12,25
30,73
30,82
22,44
11,23
29,59
29,68
13,26
19,39
3,6
18,37
30,75
2,4
20,40
9,19
26,53
29,61
10,20
29,70
32,87
6,13
35,92
27,54
16,33
0,0
30,77
23,47
29,63
33,88
7,14
14,28
21,43
1,3
28,57
12,24
19,38
31,85
5,11
26,52
17,34
3,7
24,48
30,79
10,21
29,65
4,8
21,42
1,2
30,72
34,91
8,17
30,81
11,22
29,58
33,89
29,67
28,56
15,31
18,36
25,51
30,74
9,18
30,83
22,45
29,60
29,69
32,86
6,12
13,27
31,84
16,32
30,76
2,5
20,41
23,46
29,62
35,93
27,55
0,1
30,78
17,35
29,64
7,15
24,49
30,71
34,90
8,16
14,29
30,80
29,66
