source,destination
75,161
52,104
15,30
59,119
4,9
67,141
72,155
116,244
25,50
79,170
5,10
12,25
82,175
100,211
22,44
66,133
11,23
29,59
117,245
50,100
86,184
13,26
19,39
89,189
107,225
3,6
18,37
36,73
73,156
113,238
57,114
93,198
2,4
20,40
9,19
26,53
66,135
114,239
77,165
121,254
63,127
10,20
43,87
84,180
6,13
87,185
120,252
64,128
27,54
16,33
34,69
71,152
104,219
37,74
91,194
0,0
94,199
54,108
66,137
23,47
41,83
111,233
44,88
62,124
7,14
58,117
80,172
98,208
101,213
61,122
108,228
30,61
48,97
118,247
92,195
88,188
14,28
32,64
65,131
21,43
1,3
109,229
115,242
42,84
78,168
96,204
55,111
75,160
99,209
59,118
95,202
39,78
28,57
46,93
116,243
79,169
49,98
85,182
12,24
103,218
67,143
106,223
66,132
69,149
102,216
35,71
53,107
86,183
56,112
110,232
19,38
76,163
83,178
60,121
5,11
93,197
67,145
100,212
26,52
33,67
66,134
70,150
121,253
84,179
90,192
17,34
50,101
74,159
107,226
34,68
51,102
40,81
3,7
91,193
97,206
24,48
57,115
81,173
114,240
41,82
47,95
10,21
98,207
87,186
31,62
64,129
105,222
38,77
108,227
71,153
48,96
4,8
37,75
67,140
72,154
94,200
21,42
112,236
1,2
45,91
8,17
115,241
78,167
96,203
55,110
11,22
29,58
44,89
62,125
68,147
101,214
28,56
46,92
75,162
52,105
119,250
15,31
85,181
103,217
92,196
18,36
36,72
67,142
25,51
32,65
69,148
113,237
35,70
53,106
9,18
42,85
82,176
22,45
110,231
63,126
99,210
43,86
117,246
6,12
39,79
13,27
120,251
83,177
60,120
89,190
16,32
49,99
67,144
73,157
106,224
33,66
2,5
20,41
90,191
66,136
23,46
56,113
77,166
74,158
80,171
40,80
58,116
76,164
27,55
97,205
104,220
30,60
0,1
70,151
88,187
47,94
65,130
54,109
17,35
66,138
105,221
111,234
38,76
51,103
7,15
95,201
61,123
67,139
24,49
112,235
118,248
45,90
81,174
8,16
14,29
102,215
109,230
31,63
68,146
119,249
