source,destination,type_pre_eff,type_eff_eff,label
11,16,1,0,0
6,16,1,1,0
11,15,1,0,1
7,15,1,1,1
10,14,1,0,0
4,14,1,1,0
9,13,1,0,0
0,13,1,1,0
1,12,1,1,0
9,12,1,0,0
8,5,1,1,0
5,8,1,1,0
6,8,1,1,0
8,6,1,1,0
8,7,1,1,1
7,8,1,1,1
4,3,1,1,0
3,4,1,1,0
2,0,1,1,0
0,2,1,1,0
2,1,1,1,0
1,2,1,1,0
8,16,1,1,0
16,8,0,1,0
16,6,0,1,0
8,15,1,1,1
15,8,0,1,1
15,7,0,1,1
3,14,1,1,0
14,4,0,1,0
14,3,0,1,0
2,13,1,1,0
13,2,0,1,0
13,0,0,1,0
2,12,1,1,0
12,2,0,1,0
12,1,0,1,0
11,17,1,0,1
16,17,1,0,0
6,17,1,0,0
15,17,1,0,1
7,17,1,0,1
10,17,1,0,0
4,17,1,0,0
14,17,1,0,0
0,17,1,0,0
13,17,1,0,0
9,17,1,0,0
1,17,1,0,0
12,17,1,0,0
