source,destination,type_pre_eff,type_eff_eff,label
10,18,1,0,0
5,18,1,1,0
6,17,1,1,0
10,17,1,0,0
4,13,1,1,1
9,13,1,0,1
8,12,1,0,1
0,12,1,1,1
1,11,1,1,0
8,11,1,0,0
7,5,1,1,0
5,7,1,1,0
6,7,1,1,0
7,6,1,1,0
4,3,1,1,1
3,4,1,1,1
2,0,1,1,1
0,2,1,1,1
2,1,1,1,0
1,2,1,1,0
18,5,0,1,0
18,7,0,1,0
7,18,1,1,0
17,6,0,1,0
17,7,0,1,0
7,17,1,1,0
13,4,0,1,1
13,3,0,1,1
3,13,1,1,1
2,12,1,1,1
12,2,0,1,1
12,0,0,1,1
2,11,1,1,0
11,2,0,1,0
11,1,0,1,0
18,19,1,0,0
5,19,1,0,0
10,19,1,0,0
17,19,1,0,0
6,19,1,0,0
9,16,1,0,1
4,16,1,0,1
13,16,1,0,1
9,15,1,0,1
4,15,1,0,1
13,15,1,0,1
4,19,1,0,1
9,19,1,0,1
13,19,1,0,1
9,14,1,0,1
4,14,1,0,1
13,14,1,0,1
8,16,1,0,1
12,16,1,0,1
0,16,1,0,1
1,16,1,0,0
11,16,1,0,0
12,15,1,0,1
8,15,1,0,1
0,15,1,0,1
1,15,1,0,0
11,15,1,0,0
8,19,1,0,1
12,19,1,0,1
0,19,1,0,1
1,19,1,0,0
11,19,1,0,0
8,14,1,0,1
12,14,1,0,1
0,14,1,0,1
1,14,1,0,0
11,14,1,0,0
