source,destination
89,178
98,211
52,104
100,245
15,30
59,119
4,9
99,228
118,296
25,50
93,187
5,10
12,25
77,154
22,44
66,133
101,252
11,23
29,59
105,271
108,276
50,100
83,167
13,26
98,204
100,238
19,39
67,134
99,221
73,147
3,6
18,37
36,73
112,285
115,290
57,114
90,181
2,4
20,40
102,265
9,19
26,53
101,254
74,148
63,127
10,20
43,87
80,161
6,13
98,206
100,231
100,240
64,128
97,195
27,54
71,143
103,266
16,33
34,69
99,223
81,162
113,286
37,74
70,141
0,0
88,177
101,247
54,108
110,280
78,157
117,295
23,47
41,83
98,199
100,233
44,88
62,124
7,14
58,117
95,191
98,208
107,275
99,216
61,122
79,158
99,225
85,171
106,273
30,61
48,97
69,138
14,28
32,64
65,131
21,43
114,289
1,3
68,136
86,172
42,84
75,151
98,201
55,111
98,210
101,261
59,118
76,152
39,78
72,145
99,218
28,57
46,93
104,269
99,227
93,186
49,98
82,165
12,24
66,132
84,168
111,283
35,71
53,107
98,203
56,112
89,179
19,38
98,212
101,263
99,220
73,146
91,182
99,229
118,297
60,121
5,11
102,264
26,52
77,155
109,279
33,67
80,160
98,196
87,175
17,34
50,101
98,205
101,256
99,213
71,142
34,68
51,102
99,222
40,81
100,242
3,7
116,293
94,189
24,48
57,115
78,156
96,192
41,82
47,95
98,198
10,21
101,249
98,207
101,258
107,274
31,62
64,129
100,235
38,77
99,215
100,244
99,224
85,170
48,96
92,185
4,8
37,75
86,173
114,288
21,42
1,2
45,91
8,17
98,200
55,110
101,251
11,22
29,58
44,89
62,125
98,209
101,260
105,270
100,237
83,166
99,217
28,56
46,92
100,246
52,105
99,226
15,31
112,284
18,36
36,72
69,139
25,51
32,65
90,180
35,70
53,106
9,18
42,85
22,45
98,202
101,253
63,126
100,230
43,86
76,153
6,12
39,79
99,219
13,27
100,239
101,262
108,277
97,194
60,120
16,32
49,99
67,135
70,140
88,176
33,66
84,169
109,278
115,291
2,5
20,41
87,174
117,294
101,255
23,46
56,113
74,149
100,232
95,190
100,241
40,80
58,116
91,183
103,267
116,292
27,55
94,188
106,272
30,60
81,163
113,287
0,1
47,94
65,130
98,197
54,109
101,248
17,35
110,281
101,257
75,150
100,234
38,76
99,214
51,103
100,243
7,15
92,184
72,144
104,268
61,123
79,159
24,49
82,164
45,90
96,193
8,16
14,29
101,250
111,282
101,259
68,137
31,63
100,236
