source,destination,type_pre_eff,type_eff_eff,label
11,27,1,1,0
17,27,1,0,0
17,25,1,0,1
12,25,1,1,1
16,24,1,0,1
8,24,1,1,1
9,23,1,1,0
16,23,1,0,0
4,22,1,1,0
15,22,1,0,0
5,21,1,1,0
15,21,1,0,0
6,20,1,1,0
15,20,1,0,0
1,19,1,1,0
14,19,1,0,0
2,18,1,1,0
14,18,1,0,0
11,13,1,1,0
13,11,1,1,0
12,13,1,1,1
13,12,1,1,1
8,10,1,1,1
10,8,1,1,1
10,9,1,1,0
9,10,1,1,0
4,7,1,1,0
7,4,1,1,0
7,5,1,1,0
5,7,1,1,0
6,7,1,1,0
7,6,1,1,0
3,0,1,1,0
0,3,1,1,0
1,3,1,1,0
3,1,1,1,0
2,3,1,1,0
3,2,1,1,0
27,11,0,1,0
27,13,0,1,0
13,27,1,1,0
25,12,0,1,1
25,13,0,1,1
13,25,1,1,1
10,24,1,1,1
24,8,0,1,1
24,10,0,1,1
10,23,1,1,0
23,9,0,1,0
23,10,0,1,0
7,22,1,1,0
22,4,0,1,0
22,7,0,1,0
21,5,0,1,0
21,7,0,1,0
7,21,1,1,0
20,6,0,1,0
20,7,0,1,0
7,20,1,1,0
19,3,0,1,0
19,1,0,1,0
3,19,1,1,0
18,3,0,1,0
18,2,0,1,0
3,18,1,1,0
17,29,1,0,0
27,29,1,0,0
11,29,1,0,0
17,28,1,0,1
27,28,1,0,0
11,28,1,0,0
25,28,1,0,1
12,28,1,0,1
25,26,1,0,1
12,26,1,0,1
17,26,1,0,1
24,29,1,0,1
16,29,1,0,1
8,29,1,0,1
9,29,1,0,0
23,29,1,0,0
15,29,1,0,0
5,29,1,0,0
21,29,1,0,0
20,29,1,0,0
6,29,1,0,0
4,28,1,0,0
15,28,1,0,0
22,28,1,0,0
5,26,1,0,0
21,26,1,0,0
15,26,1,0,0
20,26,1,0,0
6,26,1,0,0
14,29,1,0,0
1,29,1,0,0
19,29,1,0,0
1,28,1,0,0
14,28,1,0,0
19,28,1,0,0
14,26,1,0,0
18,26,1,0,0
2,26,1,0,0
