source,destination
15,30
33,100
36,117
4,9
25,50
30,64
5,10
35,115
42,130
12,25
22,44
43,131
11,23
29,59
39,124
32,85
13,26
33,93
19,39
33,102
3,6
18,37
30,66
2,4
20,40
9,19
26,53
40,125
10,20
32,87
6,13
33,95
27,54
16,33
31,79
47,139
0,0
30,68
38,121
23,47
32,89
7,14
33,97
31,72
45,135
31,81
30,61
30,70
14,28
21,43
1,3
32,82
32,91
34,110
33,99
28,57
31,74
30,63
12,24
32,84
34,112
19,38
33,101
36,118
31,76
5,11
26,52
43,132
34,105
17,34
34,114
33,94
37,119
31,78
3,7
24,48
41,128
44,133
10,21
34,107
31,71
31,80
4,8
21,42
42,129
1,2
8,17
11,22
29,58
34,109
39,123
46,138
28,56
31,73
15,31
18,36
25,51
30,65
35,116
9,18
22,45
34,111
32,86
6,12
13,27
31,75
33,103
16,32
30,67
2,5
20,41
34,104
23,46
34,113
40,126
32,88
31,77
33,96
27,55
30,60
41,127
47,140
0,1
30,69
34,106
17,35
38,122
32,90
37,120
7,15
33,98
24,49
45,136
30,62
8,16
44,134
14,29
34,108
46,137
32,83
32,92
