source,destination
15,30
4,9
25,50
53,151
5,10
12,25
48,118
63,171
22,44
11,23
29,59
49,126
49,135
60,165
13,26
52,150
19,39
67,180
3,6
18,37
36,73
2,4
20,40
56,158
9,19
26,53
48,120
49,128
58,161
10,20
43,87
6,13
47,112
27,54
16,33
34,69
46,98
37,74
65,175
0,0
54,154
48,122
23,47
41,83
51,148
49,130
44,88
47,105
7,14
61,168
46,100
30,61
14,28
32,64
48,115
21,43
68,182
1,3
48,124
50,143
42,84
49,132
52,149
59,164
47,107
39,78
28,57
46,93
46,102
12,24
66,178
48,117
50,136
50,145
49,125
35,71
49,134
47,109
19,38
67,179
46,95
57,159
5,11
26,52
50,138
33,67
63,172
49,127
64,173
17,34
47,111
34,68
40,81
46,97
3,7
54,153
24,48
50,140
41,82
62,169
58,162
10,21
47,104
61,167
31,62
47,113
38,77
46,99
4,8
37,75
65,176
68,181
21,42
1,2
45,91
50,142
8,17
55,156
59,163
11,22
29,58
44,89
47,106
28,56
46,92
15,31
46,101
66,177
18,36
36,72
25,51
32,65
53,152
50,144
35,70
56,157
9,18
42,85
48,119
22,45
47,108
43,86
6,12
39,79
60,166
13,27
46,94
16,32
50,137
33,66
50,146
2,5
20,41
48,121
23,46
51,147
47,110
49,129
40,80
46,96
57,160
27,55
30,60
0,1
50,139
48,114
48,123
17,35
47,103
64,174
49,131
38,76
7,15
24,49
45,90
50,141
8,16
55,155
62,170
14,29
48,116
31,63
49,133
