source,destination
43,101
15,30
4,9
44,109
53,142
25,50
5,10
12,25
22,44
11,23
29,59
41,88
13,26
42,96
19,39
43,103
44,111
3,6
18,37
36,73
54,143
2,4
20,40
9,19
26,53
51,137
10,20
41,90
6,13
42,98
27,54
45,124
16,33
34,69
44,113
47,130
37,74
0,0
23,47
41,83
42,91
7,14
45,126
44,115
30,61
14,28
32,64
21,43
46,127
1,3
52,140
41,85
42,93
45,119
39,78
28,57
53,141
12,24
50,136
35,71
41,87
49,134
42,95
19,38
45,121
43,105
5,11
26,52
33,67
41,89
17,34
42,97
48,131
45,123
34,68
40,81
47,129
3,7
54,144
43,107
24,48
55,145
51,138
41,82
10,21
42,99
31,62
38,77
45,125
43,100
4,8
37,75
44,117
21,42
1,2
52,139
8,17
41,84
11,22
29,58
42,92
45,118
28,56
43,102
15,31
44,110
18,36
36,72
25,51
32,65
50,135
35,70
9,18
22,45
42,94
45,120
6,12
39,79
13,27
43,104
16,32
44,112
33,66
2,5
20,41
23,46
45,122
40,80
27,55
43,106
44,114
30,60
0,1
17,35
48,132
38,76
7,15
43,108
24,49
44,116
55,146
8,16
14,29
46,128
41,86
31,63
49,133
