source,destination,type_pre_eff,type_eff_eff,label
9,12,True,False,True
4,12,True,True,True
8,11,True,False,False
0,11,True,True,False
2,10,True,True,False
8,10,True,False,False
4,7,True,True,True
7,4,True,True,True
7,5,True,True,False
5,7,True,True,False
6,7,True,True,False
7,6,True,True,False
3,0,True,True,False
0,3,True,True,False
1,3,True,True,False
3,1,True,True,False
2,3,True,True,False
3,2,True,True,False
7,12,True,True,True
12,4,False,True,True
12,7,False,True,True
3,11,True,True,False
11,0,False,True,False
11,3,False,True,False
3,10,True,True,False
10,2,False,True,False
10,3,False,True,False
12,13,True,False,True
4,13,True,False,True
9,13,True,False,True
0,13,True,False,False
8,13,True,False,False
11,13,True,False,False
10,13,True,False,False
2,13,True,False,False
