source,destination
6,18
16,38
20,84
19,73
18,65
7,19
17,51
16,40
20,86
19,75
14,33
18,58
17,53
20,79
16,42
0,0
19,68
12,29
18,60
17,55
20,81
3,10
0,2
5,16
19,70
1,3
18,62
17,48
20,83
1,5
18,64
10,26
17,50
20,85
4,13
2,6
8,22
18,57
18,66
11,27
17,52
20,78
15,36
16,44
2,8
18,59
9,23
17,54
6,17
13,32
20,80
3,9
16,37
12,30
16,46
19,72
18,61
17,47
17,56
20,82
3,11
16,39
1,4
19,74
18,63
10,25
17,49
7,20
4,12
16,41
19,67
19,76
8,21
14,34
20,77
15,35
4,14
16,43
0,1
5,15
19,69
2,7
11,28
13,31
16,45
19,71
9,24
