source,destination
33,91
15,30
4,9
25,50
30,64
5,10
12,25
30,73
34,92
22,44
11,23
29,59
13,26
19,39
3,6
18,37
31,86
30,66
2,4
20,40
9,19
26,53
10,20
6,13
27,54
16,33
31,79
0,0
30,68
23,47
32,89
7,14
35,94
31,81
30,61
30,70
14,28
21,43
1,3
33,90
28,57
31,74
31,83
30,63
12,24
19,38
31,76
31,85
5,11
26,52
17,34
31,78
3,7
31,87
24,48
10,21
31,80
4,8
21,42
1,2
30,72
8,17
11,22
29,58
28,56
15,31
31,82
18,36
25,51
30,65
34,93
9,18
22,45
6,12
13,27
31,75
31,84
16,32
30,67
2,5
20,41
23,46
32,88
31,77
27,55
30,60
0,1
30,69
17,35
7,15
35,95
24,49
30,62
30,71
8,16
14,29
