0:clean-shaker left right shaker1
1:clean-shaker right left shaker1
2:clean-shot shot1 cocktail1 left right
3:clean-shot shot1 cocktail1 right left
4:clean-shot shot1 cocktail2 left right
5:clean-shot shot1 cocktail2 right left
6:clean-shot shot1 ingredient1 left right
7:clean-shot shot1 ingredient1 right left
8:clean-shot shot1 ingredient2 left right
9:clean-shot shot1 ingredient2 right left
10:clean-shot shot1 ingredient3 left right
11:clean-shot shot1 ingredient3 right left
12:clean-shot shot2 cocktail1 left right
13:clean-shot shot2 cocktail1 right left
14:clean-shot shot2 cocktail2 left right
15:clean-shot shot2 cocktail2 right left
16:clean-shot shot2 ingredient1 left right
17:clean-shot shot2 ingredient1 right left
18:clean-shot shot2 ingredient2 left right
19:clean-shot shot2 ingredient2 right left
20:clean-shot shot2 ingredient3 left right
21:clean-shot shot2 ingredient3 right left
22:empty-shaker left shaker1 cocktail1 l0 l0
23:empty-shaker left shaker1 cocktail1 l1 l0
24:empty-shaker left shaker1 cocktail1 l2 l0
25:empty-shaker left shaker1 cocktail2 l0 l0
26:empty-shaker left shaker1 cocktail2 l1 l0
27:empty-shaker left shaker1 cocktail2 l2 l0
28:empty-shaker right shaker1 cocktail1 l0 l0
29:empty-shaker right shaker1 cocktail1 l1 l0
30:empty-shaker right shaker1 cocktail1 l2 l0
31:empty-shaker right shaker1 cocktail2 l0 l0
32:empty-shaker right shaker1 cocktail2 l1 l0
33:empty-shaker right shaker1 cocktail2 l2 l0
34:empty-shot left shot1 cocktail1
35:empty-shot left shot1 cocktail2
36:empty-shot left shot1 ingredient1
37:empty-shot left shot1 ingredient2
38:empty-shot left shot1 ingredient3
39:empty-shot left shot2 cocktail1
40:empty-shot left shot2 cocktail2
41:empty-shot left shot2 ingredient1
42:empty-shot left shot2 ingredient2
43:empty-shot left shot2 ingredient3
44:empty-shot right shot1 cocktail1
45:empty-shot right shot1 cocktail2
46:empty-shot right shot1 ingredient1
47:empty-shot right shot1 ingredient2
48:empty-shot right shot1 ingredient3
49:empty-shot right shot2 cocktail1
50:empty-shot right shot2 cocktail2
51:empty-shot right shot2 ingredient1
52:empty-shot right shot2 ingredient2
53:empty-shot right shot2 ingredient3
54:fill-shot shot1 ingredient1 left right dispenser1
55:fill-shot shot1 ingredient1 right left dispenser1
56:fill-shot shot1 ingredient2 left right dispenser2
57:fill-shot shot1 ingredient2 right left dispenser2
58:fill-shot shot1 ingredient3 left right dispenser3
59:fill-shot shot1 ingredient3 right left dispenser3
60:fill-shot shot2 ingredient1 left right dispenser1
61:fill-shot shot2 ingredient1 right left dispenser1
62:fill-shot shot2 ingredient2 left right dispenser2
63:fill-shot shot2 ingredient2 right left dispenser2
64:fill-shot shot2 ingredient3 left right dispenser3
65:fill-shot shot2 ingredient3 right left dispenser3
66:grasp left shaker1
67:grasp left shot1
68:grasp left shot2
69:grasp right shaker1
70:grasp right shot1
71:grasp right shot2
72:leave left shaker1
73:leave left shot1
74:leave left shot2
75:leave right shaker1
76:leave right shot1
77:leave right shot2
78:pour-shaker-to-shot cocktail1 shot1 left shaker1 l1 l0
79:pour-shaker-to-shot cocktail1 shot1 left shaker1 l2 l1
80:pour-shaker-to-shot cocktail1 shot1 right shaker1 l1 l0
81:pour-shaker-to-shot cocktail1 shot1 right shaker1 l2 l1
82:pour-shaker-to-shot cocktail1 shot2 left shaker1 l1 l0
83:pour-shaker-to-shot cocktail1 shot2 left shaker1 l2 l1
84:pour-shaker-to-shot cocktail1 shot2 right shaker1 l1 l0
85:pour-shaker-to-shot cocktail1 shot2 right shaker1 l2 l1
86:pour-shaker-to-shot cocktail2 shot1 left shaker1 l1 l0
87:pour-shaker-to-shot cocktail2 shot1 left shaker1 l2 l1
88:pour-shaker-to-shot cocktail2 shot1 right shaker1 l1 l0
89:pour-shaker-to-shot cocktail2 shot1 right shaker1 l2 l1
90:pour-shaker-to-shot cocktail2 shot2 left shaker1 l1 l0
91:pour-shaker-to-shot cocktail2 shot2 left shaker1 l2 l1
92:pour-shaker-to-shot cocktail2 shot2 right shaker1 l1 l0
93:pour-shaker-to-shot cocktail2 shot2 right shaker1 l2 l1
94:pour-shaker-to-shot ingredient1 shot1 left shaker1 l1 l0
95:pour-shaker-to-shot ingredient1 shot1 left shaker1 l2 l1
96:pour-shaker-to-shot ingredient1 shot1 right shaker1 l1 l0
97:pour-shaker-to-shot ingredient1 shot1 right shaker1 l2 l1
98:pour-shaker-to-shot ingredient1 shot2 left shaker1 l1 l0
99:pour-shaker-to-shot ingredient1 shot2 left shaker1 l2 l1
100:pour-shaker-to-shot ingredient1 shot2 right shaker1 l1 l0
101:pour-shaker-to-shot ingredient1 shot2 right shaker1 l2 l1
102:pour-shaker-to-shot ingredient2 shot1 left shaker1 l1 l0
103:pour-shaker-to-shot ingredient2 shot1 left shaker1 l2 l1
104:pour-shaker-to-shot ingredient2 shot1 right shaker1 l1 l0
105:pour-shaker-to-shot ingredient2 shot1 right shaker1 l2 l1
106:pour-shaker-to-shot ingredient2 shot2 left shaker1 l1 l0
107:pour-shaker-to-shot ingredient2 shot2 left shaker1 l2 l1
108:pour-shaker-to-shot ingredient2 shot2 right shaker1 l1 l0
109:pour-shaker-to-shot ingredient2 shot2 right shaker1 l2 l1
110:pour-shaker-to-shot ingredient3 shot1 left shaker1 l1 l0
111:pour-shaker-to-shot ingredient3 shot1 left shaker1 l2 l1
112:pour-shaker-to-shot ingredient3 shot1 right shaker1 l1 l0
113:pour-shaker-to-shot ingredient3 shot1 right shaker1 l2 l1
114:pour-shaker-to-shot ingredient3 shot2 left shaker1 l1 l0
115:pour-shaker-to-shot ingredient3 shot2 left shaker1 l2 l1
116:pour-shaker-to-shot ingredient3 shot2 right shaker1 l1 l0
117:pour-shaker-to-shot ingredient3 shot2 right shaker1 l2 l1
118:pour-shot-to-clean-shaker shot1 ingredient1 shaker1 left l0 l1
119:pour-shot-to-clean-shaker shot1 ingredient1 shaker1 left l1 l2
120:pour-shot-to-clean-shaker shot1 ingredient1 shaker1 right l0 l1
