0:calibrate satellite0 instrument0 groundstation3
1:calibrate satellite1 instrument1 groundstation2
2:calibrate satellite2 instrument2 star0
3:calibrate satellite3 instrument3 groundstation1
4:switch_off instrument0 satellite0
5:switch_off instrument1 satellite1
6:switch_off instrument2 satellite2
7:switch_off instrument3 satellite3
8:switch_on instrument0 satellite0
9:switch_on instrument1 satellite1
10:switch_on instrument2 satellite2
11:switch_on instrument3 satellite3
12:take_image satellite0 groundstation1 instrument0 thermograph0
13:take_image satellite0 groundstation1 instrument0 thermograph3
14:take_image satellite0 groundstation2 instrument0 thermograph0
15:take_image satellite0 groundstation2 instrument0 thermograph3
16:take_image satellite0 groundstation3 instrument0 thermograph0
17:take_image satellite0 groundstation3 instrument0 thermograph3
18:take_image satellite0 phenomenon5 instrument0 thermograph0
19:take_image satellite0 phenomenon5 instrument0 thermograph3
20:take_image satellite0 phenomenon6 instrument0 thermograph0
21:take_image satellite0 phenomenon6 instrument0 thermograph3
22:take_image satellite0 planet7 instrument0 thermograph0
23:take_image satellite0 planet7 instrument0 thermograph3
24:take_image satellite0 star0 instrument0 thermograph0
25:take_image satellite0 star0 instrument0 thermograph3
26:take_image satellite0 star4 instrument0 thermograph0
27:take_image satellite0 star4 instrument0 thermograph3
28:take_image satellite1 groundstation1 instrument1 thermograph0
29:take_image satellite1 groundstation2 instrument1 thermograph0
30:take_image satellite1 groundstation3 instrument1 thermograph0
31:take_image satellite1 phenomenon5 instrument1 thermograph0
32:take_image satellite1 phenomenon6 instrument1 thermograph0
33:take_image satellite1 planet7 instrument1 thermograph0
34:take_image satellite1 star0 instrument1 thermograph0
35:take_image satellite1 star4 instrument1 thermograph0
36:take_image satellite2 groundstation1 instrument2 image1
37:take_image satellite2 groundstation1 instrument2 image4
38:take_image satellite2 groundstation2 instrument2 image1
39:take_image satellite2 groundstation2 instrument2 image4
40:take_image satellite2 groundstation3 instrument2 image1
41:take_image satellite2 groundstation3 instrument2 image4
42:take_image satellite2 phenomenon5 instrument2 image1
43:take_image satellite2 phenomenon5 instrument2 image4
44:take_image satellite2 phenomenon6 instrument2 image1
45:take_image satellite2 phenomenon6 instrument2 image4
46:take_image satellite2 planet7 instrument2 image1
47:take_image satellite2 planet7 instrument2 image4
48:take_image satellite2 star0 instrument2 image1
49:take_image satellite2 star0 instrument2 image4
50:take_image satellite2 star4 instrument2 image1
51:take_image satellite2 star4 instrument2 image4
52:take_image satellite3 groundstation1 instrument3 thermograph2
53:take_image satellite3 groundstation2 instrument3 thermograph2
54:take_image satellite3 groundstation3 instrument3 thermograph2
55:take_image satellite3 phenomenon5 instrument3 thermograph2
56:take_image satellite3 phenomenon6 instrument3 thermograph2
57:take_image satellite3 planet7 instrument3 thermograph2
58:take_image satellite3 star0 instrument3 thermograph2
59:take_image satellite3 star4 instrument3 thermograph2
60:turn_to satellite0 groundstation1 groundstation2
61:turn_to satellite0 groundstation1 groundstation3
62:turn_to satellite0 groundstation1 phenomenon5
63:turn_to satellite0 groundstation1 phenomenon6
64:turn_to satellite0 groundstation1 planet7
65:turn_to satellite0 groundstation1 star0
66:turn_to satellite0 groundstation1 star4
