0,0,0
0,1,1
0,2,2
1,0,3
1,1,4
1,2,5
1,3,6
2,0,7
2,1,8
2,2,9
2,3,10
2,4,11
3,0,12
3,1,13
3,2,14
4,0,15
4,1,16
5,0,17
5,1,18
5,2,19
5,3,20
6,0,21
6,1,22
6,2,23
7,0,24
7,1,25
7,2,26
8,0,27
8,1,28
8,2,29
9,0,30
9,1,31
10,0,32
10,1,33
11,0,34
11,1,35
12,0,36
12,1,37
13,0,38
13,1,39
14,0,40
14,1,41
15,0,42
15,1,43
16,0,44
16,1,45
17,0,46
17,1,47
18,0,48
18,1,49
19,0,50
19,1,51
20,0,52
20,1,53
21,0,54
21,1,55
22,0,56
22,1,57
23,0,58
23,1,59
24,0,60
24,1,61
25,0,62
25,1,63
26,0,64
26,1,65
27,0,66
27,1,67
28,0,68
28,1,69
29,0,70
29,1,71
30,0,72
30,1,73
31,0,74
31,1,75
32,0,76
32,1,77
33,0,78
33,1,79
34,0,80
34,1,81
35,0,82
35,1,83
36,0,84
36,1,85
37,0,86
37,1,87
38,0,88
38,1,89
