source,destination
52,104
15,30
59,119
95,203
4,9
101,216
25,50
79,170
5,10
85,183
12,25
70,146
81,176
118,250
22,44
66,133
102,217
11,23
29,59
109,232
50,100
13,26
75,163
19,39
67,134
71,150
3,6
18,37
36,73
72,157
116,246
57,114
2,4
20,40
82,177
9,19
26,53
100,213
63,127
10,20
43,87
117,247
6,13
123,260
86,186
64,128
27,54
89,191
16,33
34,69
107,227
71,152
37,74
70,141
0,0
73,158
124,261
93,200
54,108
114,241
23,47
41,83
77,167
121,256
84,182
44,88
62,124
7,14
58,117
80,172
87,187
105,223
61,122
71,154
30,61
48,97
128,270
91,196
69,138
14,28
32,64
65,131
21,43
94,201
1,3
112,237
68,136
42,84
78,168
129,271
55,111
80,174
98,210
59,118
39,78
101,215
28,57
46,93
108,230
119,251
49,98
12,24
92,197
125,264
66,132
109,231
35,71
53,107
115,244
126,265
96,206
56,112
19,38
99,211
71,149
116,245
60,121
5,11
85,184
103,220
26,52
106,225
33,67
113,240
17,34
50,101
123,259
110,234
34,68
51,102
40,81
71,151
3,7
76,165
83,180
120,254
24,48
57,115
104,221
100,214
70,143
41,82
121,255
47,95
84,181
10,21
127,268
90,194
31,62
64,129
111,235
38,77
74,161
107,228
71,153
48,96
4,8
37,75
91,195
128,269
97,208
21,42
1,2
45,91
70,145
8,17
81,175
88,190
114,242
118,249
55,110
11,22
29,58
44,89
62,125
98,209
105,224
122,258
28,56
46,92
75,162
52,105
108,229
15,31
95,204
18,36
36,72
69,139
25,51
32,65
72,156
79,171
112,238
70,147
35,70
53,106
9,18
42,85
96,205
22,45
115,243
102,218
63,126
43,86
6,12
39,79
86,185
13,27
71,148
119,252
60,120
16,32
49,99
67,135
103,219
92,198
70,140
33,66
113,239
93,199
2,5
20,41
82,178
126,266
23,46
56,113
77,166
110,233
99,212
117,248
40,80
58,116
76,164
120,253
83,179
27,55
129,272
89,192
30,60
70,142
0,1
73,159
106,226
124,262
47,94
65,130
127,267
54,109
90,193
17,35
38,76
74,160
51,103
80,173
7,15
87,188
61,123
97,207
24,49
71,155
104,222
70,144
45,90
8,16
125,263
88,189
14,29
94,202
68,137
122,257
31,63
78,169
111,236
