source,destination
120,312
15,30
93,187
110,276
110,285
11,23
29,59
50,100
107,225
3,6
90,181
43,87
64,128
0,0
110,280
78,157
58,117
107,220
107,229
61,122
79,158
116,305
109,266
14,28
32,64
75,151
72,145
28,57
46,93
93,186
49,98
110,275
89,179
107,215
107,224
107,233
60,121
109,261
109,270
17,34
119,310
57,115
78,156
96,192
115,303
10,21
31,62
107,219
107,228
109,256
92,185
116,304
109,265
45,91
28,56
46,92
106,213
42,85
107,214
63,126
39,79
13,27
60,120
109,260
16,32
109,269
118,308
56,113
74,149
95,190
27,55
30,60
112,297
115,302
109,255
92,184
109,264
24,49
45,90
103,207
59,119
106,212
108,240
12,25
108,249
77,154
114,301
13,26
109,259
73,147
9,19
26,53
74,148
111,295
6,13
27,54
108,235
70,141
88,177
108,244
108,253
23,47
41,83
44,88
62,124
102,205
55,111
59,118
76,152
108,239
12,24
108,248
114,300
73,146
91,182
5,11
26,52
87,175
105,211
110,289
40,81
108,234
108,243
108,252
41,82
101,203
117,306
37,75
113,299
8,17
55,110
110,284
11,22
29,58
110,293
108,238
69,139
25,51
90,180
22,45
43,86
104,209
84,169
110,279
87,174
105,210
110,288
40,80
58,116
98,197
54,109
101,202
75,150
51,103
7,15
72,144
113,298
8,16
110,274
110,283
86,173
110,292
68,137
89,178
107,223
4,9
107,232
25,50
22,44
83,167
104,208
18,37
36,73
57,114
110,278
110,287
10,20
107,218
97,195
71,143
107,227
109,273
54,108
7,14
85,171
65,131
21,43
110,282
68,136
86,172
42,84
107,222
39,78
107,231
82,165
100,201
109,268
35,71
53,107
56,112
112,296
50,101
107,217
71,142
107,226
3,7
109,254
109,263
24,48
109,272
64,129
38,77
85,170
103,206
21,42
99,199
107,221
52,105
109,258
100,200
109,267
32,65
35,70
53,106
9,18
111,294
6,12
49,99
67,135
70,140
88,176
2,5
20,41
23,46
107,216
109,262
109,271
81,163
102,204
17,35
38,76
119,311
96,193
108,247
99,198
31,63
52,104
109,257
5,10
66,133
19,39
67,134
108,242
2,4
20,40
108,251
63,127
80,161
16,33
34,69
81,162
37,74
118,309
95,191
30,61
48,97
108,237
108,246
69,138
1,3
66,132
84,168
121,315
19,38
108,241
108,250
77,155
33,67
80,160
98,196
34,68
51,102
94,189
47,95
110,291
48,96
108,236
4,8
108,245
1,2
44,89
62,125
83,166
120,313
15,31
18,36
36,72
121,314
110,277
110,286
76,153
97,194
33,66
91,183
94,188
0,1
47,94
65,130
110,281
110,290
107,230
61,123
79,159
82,164
14,29
117,307
