source,destination
15,30
4,9
54,141
25,50
50,134
5,10
12,25
48,109
48,118
51,135
22,44
58,150
11,23
29,59
49,126
57,148
13,26
19,39
3,6
18,37
36,73
48,111
2,4
20,40
9,19
26,53
49,128
10,20
43,87
6,13
27,54
16,33
34,69
55,143
37,74
0,0
48,113
49,121
52,138
23,47
41,83
49,130
44,88
47,105
7,14
53,139
30,61
14,28
32,64
48,115
21,43
1,3
49,123
60,153
42,84
47,98
49,132
39,78
28,57
46,93
56,146
12,24
48,108
48,117
58,149
49,125
35,71
47,100
19,38
54,142
5,11
48,110
26,52
51,136
33,67
49,127
17,34
47,102
34,68
40,81
3,7
24,48
49,120
52,137
41,82
59,152
47,95
10,21
47,104
31,62
38,77
4,8
37,75
50,133
21,42
1,2
45,91
8,17
47,97
11,22
29,58
44,89
47,106
57,147
28,56
46,92
15,31
18,36
36,72
25,51
32,65
35,70
9,18
42,85
47,99
22,45
48,119
43,86
6,12
39,79
13,27
16,32
33,66
48,112
2,5
20,41
47,101
23,46
49,129
40,80
27,55
30,60
55,144
0,1
59,151
48,114
47,94
17,35
47,103
49,122
49,131
38,76
7,15
53,140
24,49
56,145
45,90
48,107
8,16
14,29
47,96
48,116
49,124
60,154
31,63
