source,destination
15,30
4,9
34,74
25,50
5,10
12,25
36,89
22,44
11,23
29,59
37,106
35,81
13,26
19,39
41,115
3,6
18,37
34,76
44,120
2,4
20,40
9,19
26,53
37,99
10,20
6,13
35,83
27,54
16,33
34,69
42,116
0,0
39,110
37,101
23,47
35,85
7,14
34,71
30,61
43,119
14,28
32,64
21,43
1,3
35,78
35,87
28,57
34,73
12,24
40,113
36,91
35,80
19,38
34,75
5,11
38,109
26,52
33,67
36,93
17,34
35,82
45,123
34,68
3,7
24,48
36,95
10,21
37,103
31,62
34,70
4,8
43,118
21,42
1,2
36,88
8,17
36,97
11,22
29,58
37,105
28,56
15,31
41,114
18,36
25,51
32,65
36,90
9,18
22,45
37,98
37,107
6,12
13,27
16,32
34,77
38,108
44,121
33,66
2,5
20,41
36,92
37,100
23,46
45,122
35,84
27,55
42,117
30,60
0,1
36,94
39,111
17,35
37,102
35,86
7,15
34,72
24,49
8,16
14,29
36,96
40,112
37,104
31,63
35,79
