source,destination,type_pre_eff,type_eff_eff,label
12,20,1,0,0
7,20,1,1,0
12,17,1,0,0
8,17,1,1,0
2,16,1,1,0
11,16,1,0,0
11,15,1,0,1
3,15,1,1,1
11,14,1,0,0
4,14,1,1,0
1,13,1,1,0
10,13,1,0,0
9,6,1,1,0
6,9,1,1,0
9,7,1,1,0
7,9,1,1,0
9,8,1,1,0
8,9,1,1,0
2,5,1,1,0
5,2,1,1,0
3,5,1,1,1
5,3,1,1,1
4,5,1,1,0
5,4,1,1,0
1,0,1,1,0
0,1,1,1,0
20,7,0,1,0
20,9,0,1,0
9,20,1,1,0
17,8,0,1,0
17,9,0,1,0
9,17,1,1,0
16,2,0,1,0
16,5,0,1,0
5,16,1,1,0
15,3,0,1,1
15,5,0,1,1
5,15,1,1,1
14,4,0,1,0
14,5,0,1,0
5,14,1,1,0
13,0,0,1,0
13,1,0,1,0
0,13,1,1,0
20,22,1,0,0
7,22,1,0,0
12,22,1,0,0
17,22,1,0,0
8,22,1,0,0
20,21,1,0,0
7,21,1,0,0
12,21,1,0,0
17,21,1,0,0
8,21,1,0,0
17,19,1,0,0
12,19,1,0,0
8,19,1,0,0
17,18,1,0,0
12,18,1,0,0
8,18,1,0,0
15,22,1,0,1
3,22,1,0,1
11,22,1,0,1
15,21,1,0,1
11,21,1,0,1
3,21,1,0,1
11,19,1,0,1
2,19,1,0,0
16,19,1,0,0
15,19,1,0,1
3,19,1,0,1
4,19,1,0,0
14,19,1,0,0
11,18,1,0,1
2,18,1,0,0
16,18,1,0,0
15,18,1,0,1
3,18,1,0,1
4,18,1,0,0
14,18,1,0,0
10,19,1,0,0
1,19,1,0,0
13,19,1,0,0
1,18,1,0,0
13,18,1,0,0
10,18,1,0,0
