source,destination
52,104
15,30
59,119
4,9
59,128
25,50
5,10
12,25
22,44
11,23
29,59
67,162
50,100
13,26
19,39
66,160
59,121
3,6
18,37
36,73
57,114
2,4
20,40
9,19
26,53
10,20
43,87
6,13
27,54
59,123
16,33
34,69
37,74
0,0
64,155
60,133
54,108
23,47
41,83
61,150
44,88
7,14
58,117
59,125
62,151
30,61
48,97
68,164
60,135
14,28
32,64
21,43
1,3
61,143
42,84
55,111
59,118
39,78
28,57
46,93
59,127
49,98
12,24
60,137
61,145
67,161
35,71
53,107
56,112
19,38
59,120
5,11
63,154
60,130
26,52
60,139
33,67
61,147
17,34
50,101
34,68
51,102
40,81
3,7
24,48
57,115
60,132
61,140
41,82
61,149
47,95
10,21
31,62
38,77
65,158
48,96
4,8
37,75
68,163
60,134
21,42
1,2
45,91
61,142
8,17
55,110
11,22
29,58
44,89
28,56
46,92
66,159
52,105
15,31
18,36
36,72
60,136
25,51
32,65
61,144
35,70
53,106
9,18
42,85
22,45
43,86
6,12
39,79
13,27
59,122
16,32
49,99
63,153
60,129
60,138
33,66
61,146
2,5
20,41
23,46
56,113
40,80
58,116
27,55
59,124
60,131
30,60
0,1
64,156
61,148
47,94
54,109
17,35
38,76
65,157
51,103
7,15
59,126
24,49
62,152
45,90
61,141
8,16
14,29
31,63
