index,is_in_good_operators
0,True
1,True
2,False
3,True
4,True
5,True
6,True
7,True
8,False
9,False
10,False
11,False
12,False
13,False
14,False
15,True
16,False
17,False
18,False
19,True
20,False
21,False
22,False
23,False
24,False
25,False
26,False
27,False
28,False
29,False
30,True
31,True
32,False
33,False
34,True
35,False
36,False
37,True
38,True
39,True
40,False
41,False
42,False
43,False
44,True
45,False
46,False
47,False
48,False
49,False
50,True
51,True
52,True
53,True
54,True
55,False
56,False
57,False
58,False
59,False
60,False
61,False
62,False
63,False
64,False
65,False
66,True
67,True
68,True
69,True
70,False
71,True
72,True
73,False
74,False
75,False
76,False
77,True
78,False
79,False
80,False
81,True
82,True
83,True
84,True
85,False
86,False
87,False
88,True
89,True
90,True
91,True
92,False
93,True
94,False
95,True
96,True
97,False
98,False
99,True
100,True
101,True
102,True
103,True
104,False
105,False
106,False
107,False
108,False
109,False
110,True
111,True
112,False
113,False
114,False
115,False
116,False
117,False
