0:calibrate satellite0 instrument0 groundstation1
1:calibrate satellite0 instrument0 groundstation12
2:calibrate satellite0 instrument0 groundstation13
3:calibrate satellite0 instrument0 star2
4:calibrate satellite1 instrument1 groundstation0
5:calibrate satellite1 instrument1 groundstation3
6:calibrate satellite1 instrument1 star6
7:calibrate satellite1 instrument2 groundstation12
8:calibrate satellite1 instrument2 groundstation13
9:calibrate satellite1 instrument2 groundstation14
10:calibrate satellite1 instrument2 groundstation3
11:calibrate satellite1 instrument2 star2
12:calibrate satellite2 instrument3 groundstation11
13:calibrate satellite2 instrument3 groundstation12
14:calibrate satellite2 instrument3 groundstation13
15:calibrate satellite2 instrument3 groundstation3
16:calibrate satellite2 instrument4 groundstation13
17:calibrate satellite3 instrument5 groundstation14
18:calibrate satellite3 instrument5 groundstation4
19:calibrate satellite3 instrument5 star2
20:calibrate satellite3 instrument5 star7
21:calibrate satellite3 instrument6 groundstation0
22:calibrate satellite3 instrument6 groundstation13
23:calibrate satellite3 instrument6 star6
24:switch_off instrument0 satellite0
25:switch_off instrument1 satellite1
26:switch_off instrument2 satellite1
27:switch_off instrument3 satellite2
28:switch_off instrument4 satellite2
29:switch_off instrument5 satellite3
30:switch_off instrument6 satellite3
31:switch_on instrument0 satellite0
32:switch_on instrument1 satellite1
33:switch_on instrument2 satellite1
34:switch_on instrument3 satellite2
35:switch_on instrument4 satellite2
36:switch_on instrument5 satellite3
37:switch_on instrument6 satellite3
38:take_image satellite0 groundstation0 instrument0 image1
39:take_image satellite0 groundstation0 instrument0 thermograph0
40:take_image satellite0 groundstation0 instrument0 thermograph2
41:take_image satellite0 groundstation1 instrument0 image1
42:take_image satellite0 groundstation1 instrument0 thermograph0
43:take_image satellite0 groundstation1 instrument0 thermograph2
44:take_image satellite0 groundstation11 instrument0 image1
45:take_image satellite0 groundstation11 instrument0 thermograph0
46:take_image satellite0 groundstation11 instrument0 thermograph2
47:take_image satellite0 groundstation12 instrument0 image1
48:take_image satellite0 groundstation12 instrument0 thermograph0
49:take_image satellite0 groundstation12 instrument0 thermograph2
50:take_image satellite0 groundstation13 instrument0 image1
51:take_image satellite0 groundstation13 instrument0 thermograph0
52:take_image satellite0 groundstation13 instrument0 thermograph2
53:take_image satellite0 groundstation14 instrument0 image1
54:take_image satellite0 groundstation14 instrument0 thermograph0
55:take_image satellite0 groundstation14 instrument0 thermograph2
56:take_image satellite0 groundstation3 instrument0 image1
57:take_image satellite0 groundstation3 instrument0 thermograph0
58:take_image satellite0 groundstation3 instrument0 thermograph2
59:take_image satellite0 groundstation4 instrument0 image1
60:take_image satellite0 groundstation4 instrument0 thermograph0
61:take_image satellite0 groundstation4 instrument0 thermograph2
62:take_image satellite0 groundstation8 instrument0 image1
63:take_image satellite0 groundstation8 instrument0 thermograph0
64:take_image satellite0 groundstation8 instrument0 thermograph2
65:take_image satellite0 phenomenon17 instrument0 image1
66:take_image satellite0 phenomenon17 instrument0 thermograph0
67:take_image satellite0 phenomenon17 instrument0 thermograph2
68:take_image satellite0 planet15 instrument0 image1
69:take_image satellite0 planet15 instrument0 thermograph0
70:take_image satellite0 planet15 instrument0 thermograph2
71:take_image satellite0 planet16 instrument0 image1
72:take_image satellite0 planet16 instrument0 thermograph0
73:take_image satellite0 planet16 instrument0 thermograph2
74:take_image satellite0 star10 instrument0 image1
75:take_image satellite0 star10 instrument0 thermograph0
76:take_image satellite0 star10 instrument0 thermograph2
77:take_image satellite0 star2 instrument0 image1
78:take_image satellite0 star2 instrument0 thermograph0
79:take_image satellite0 star2 instrument0 thermograph2
80:take_image satellite0 star5 instrument0 image1
81:take_image satellite0 star5 instrument0 thermograph0
82:take_image satellite0 star5 instrument0 thermograph2
83:take_image satellite0 star6 instrument0 image1
84:take_image satellite0 star6 instrument0 thermograph0
85:take_image satellite0 star6 instrument0 thermograph2
86:take_image satellite0 star7 instrument0 image1
87:take_image satellite0 star7 instrument0 thermograph0
88:take_image satellite0 star7 instrument0 thermograph2
89:take_image satellite0 star9 instrument0 image1
90:take_image satellite0 star9 instrument0 thermograph0
91:take_image satellite0 star9 instrument0 thermograph2
92:take_image satellite1 groundstation0 instrument1 image1
93:take_image satellite1 groundstation0 instrument1 thermograph0
94:take_image satellite1 groundstation0 instrument1 thermograph2
95:take_image satellite1 groundstation0 instrument2 thermograph2
96:take_image satellite1 groundstation1 instrument1 image1
97:take_image satellite1 groundstation1 instrument1 thermograph0
98:take_image satellite1 groundstation1 instrument1 thermograph2
99:take_image satellite1 groundstation1 instrument2 thermograph2
100:take_image satellite1 groundstation11 instrument1 image1
101:take_image satellite1 groundstation11 instrument1 thermograph0
102:take_image satellite1 groundstation11 instrument1 thermograph2
103:take_image satellite1 groundstation11 instrument2 thermograph2
104:take_image satellite1 groundstation12 instrument1 image1
105:take_image satellite1 groundstation12 instrument1 thermograph0
106:take_image satellite1 groundstation12 instrument1 thermograph2
107:take_image satellite1 groundstation12 instrument2 thermograph2
108:take_image satellite1 groundstation13 instrument1 image1
109:take_image satellite1 groundstation13 instrument1 thermograph0
110:take_image satellite1 groundstation13 instrument1 thermograph2
111:take_image satellite1 groundstation13 instrument2 thermograph2
112:take_image satellite1 groundstation14 instrument1 image1
113:take_image satellite1 groundstation14 instrument1 thermograph0
114:take_image satellite1 groundstation14 instrument1 thermograph2
115:take_image satellite1 groundstation14 instrument2 thermograph2
116:take_image satellite1 groundstation3 instrument1 image1
117:take_image satellite1 groundstation3 instrument1 thermograph0
118:take_image satellite1 groundstation3 instrument1 thermograph2
119:take_image satellite1 groundstation3 instrument2 thermograph2
120:take_image satellite1 groundstation4 instrument1 image1
121:take_image satellite1 groundstation4 instrument1 thermograph0
122:take_image satellite1 groundstation4 instrument1 thermograph2
123:take_image satellite1 groundstation4 instrument2 thermograph2
124:take_image satellite1 groundstation8 instrument1 image1
125:take_image satellite1 groundstation8 instrument1 thermograph0
126:take_image satellite1 groundstation8 instrument1 thermograph2
127:take_image satellite1 groundstation8 instrument2 thermograph2
128:take_image satellite1 phenomenon17 instrument1 image1
129:take_image satellite1 phenomenon17 instrument1 thermograph0
130:take_image satellite1 phenomenon17 instrument1 thermograph2
131:take_image satellite1 phenomenon17 instrument2 thermograph2
132:take_image satellite1 planet15 instrument1 image1
133:take_image satellite1 planet15 instrument1 thermograph0
134:take_image satellite1 planet15 instrument1 thermograph2
135:take_image satellite1 planet15 instrument2 thermograph2
136:take_image satellite1 planet16 instrument1 image1
137:take_image satellite1 planet16 instrument1 thermograph0
138:take_image satellite1 planet16 instrument1 thermograph2
139:take_image satellite1 planet16 instrument2 thermograph2
140:take_image satellite1 star10 instrument1 image1
141:take_image satellite1 star10 instrument1 thermograph0
142:take_image satellite1 star10 instrument1 thermograph2
143:take_image satellite1 star10 instrument2 thermograph2
144:take_image satellite1 star2 instrument1 image1
145:take_image satellite1 star2 instrument1 thermograph0
146:take_image satellite1 star2 instrument1 thermograph2
147:take_image satellite1 star2 instrument2 thermograph2
148:take_image satellite1 star5 instrument1 image1
149:take_image satellite1 star5 instrument1 thermograph0
150:take_image satellite1 star5 instrument1 thermograph2
151:take_image satellite1 star5 instrument2 thermograph2
152:take_image satellite1 star6 instrument1 image1
153:take_image satellite1 star6 instrument1 thermograph0
154:take_image satellite1 star6 instrument1 thermograph2
155:take_image satellite1 star6 instrument2 thermograph2
156:take_image satellite1 star7 instrument1 image1
157:take_image satellite1 star7 instrument1 thermograph0
158:take_image satellite1 star7 instrument1 thermograph2
159:take_image satellite1 star7 instrument2 thermograph2
160:take_image satellite1 star9 instrument1 image1
161:take_image satellite1 star9 instrument1 thermograph0
162:take_image satellite1 star9 instrument1 thermograph2
163:take_image satellite1 star9 instrument2 thermograph2
164:take_image satellite2 groundstation0 instrument3 image1
165:take_image satellite2 groundstation0 instrument3 thermograph0
166:take_image satellite2 groundstation0 instrument3 thermograph2
167:take_image satellite2 groundstation0 instrument4 image1
168:take_image satellite2 groundstation1 instrument3 image1
169:take_image satellite2 groundstation1 instrument3 thermograph0
170:take_image satellite2 groundstation1 instrument3 thermograph2
171:take_image satellite2 groundstation1 instrument4 image1
172:take_image satellite2 groundstation11 instrument3 image1
173:take_image satellite2 groundstation11 instrument3 thermograph0
174:take_image satellite2 groundstation11 instrument3 thermograph2
175:take_image satellite2 groundstation11 instrument4 image1
176:take_image satellite2 groundstation12 instrument3 image1
177:take_image satellite2 groundstation12 instrument3 thermograph0
178:take_image satellite2 groundstation12 instrument3 thermograph2
179:take_image satellite2 groundstation12 instrument4 image1
180:take_image satellite2 groundstation13 instrument3 image1
181:take_image satellite2 groundstation13 instrument3 thermograph0
182:take_image satellite2 groundstation13 instrument3 thermograph2
183:take_image satellite2 groundstation13 instrument4 image1
184:take_image satellite2 groundstation14 instrument3 image1
185:take_image satellite2 groundstation14 instrument3 thermograph0
186:take_image satellite2 groundstation14 instrument3 thermograph2
187:take_image satellite2 groundstation14 instrument4 image1
188:take_image satellite2 groundstation3 instrument3 image1
189:take_image satellite2 groundstation3 instrument3 thermograph0
190:take_image satellite2 groundstation3 instrument3 thermograph2
191:take_image satellite2 groundstation3 instrument4 image1
192:take_image satellite2 groundstation4 instrument3 image1
193:take_image satellite2 groundstation4 instrument3 thermograph0
194:take_image satellite2 groundstation4 instrument3 thermograph2
195:take_image satellite2 groundstation4 instrument4 image1
196:take_image satellite2 groundstation8 instrument3 image1
197:take_image satellite2 groundstation8 instrument3 thermograph0
198:take_image satellite2 groundstation8 instrument3 thermograph2
199:take_image satellite2 groundstation8 instrument4 image1
200:take_image satellite2 phenomenon17 instrument3 image1
201:take_image satellite2 phenomenon17 instrument3 thermograph0
202:take_image satellite2 phenomenon17 instrument3 thermograph2
203:take_image satellite2 phenomenon17 instrument4 image1
204:take_image satellite2 planet15 instrument3 image1
205:take_image satellite2 planet15 instrument3 thermograph0
206:take_image satellite2 planet15 instrument3 thermograph2
